"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","shear_hair_1","shear_hair_2","shear_hair_3","shear_hair_4","shear_hair_5","shear_hair_6","shear_hair_7","shear_hair_8","shear_hair_9","shear_hair_10","shear_hair_11","shear_hair_12","shear_hair_13","shear_hair_14","shear_hair_15","shear_hair_16","shear_hair_17","shear_hair_18","shear_hair_19","shear_hair_20","shear_hair_21","shear_hair_22","shear_hair_23","shear_hair_24","shear_hair_25","flux_hair_1","flux_hair_2","flux_hair_3","flux_hair_4","flux_hair_5","flux_hair_6","flux_hair_7","flux_hair_8","flux_hair_9","flux_hair_10","flux_hair_11","flux_hair_12","flux_hair_13","flux_hair_14","flux_hair_15","flux_hair_16","flux_hair_17","flux_hair_18","flux_hair_19","flux_hair_20","flux_hair_21","flux_hair_22","flux_hair_23","flux_hair_24","flux_hair_25","Umean_hair_1","Umean_hair_2","Umean_hair_3","Umean_hair_4","Umean_hair_5","Umean_hair_6","Umean_hair_7","Umean_hair_8","Umean_hair_9","Umean_hair_10","Umean_hair_11","Umean_hair_12","Umean_hair_13","Umean_hair_14","Umean_hair_15","Umean_hair_16","Umean_hair_17","Umean_hair_18","Umean_hair_19","Umean_hair_20","Umean_hair_21","Umean_hair_22","Umean_hair_23","Umean_hair_24","Umean_hair_25","leakiness_row_1","leakiness_row_2","leakiness_row_3","leakiness_row_4","leakiness_row_5"
"1537",1537,100.36987,22.511,43.201372,0.009645738,5.3399907,7.5943167e-05,0.037190636,2763649.7,41.4592885971069,23.91553591675,75.3334569002029,35.1543846130371,28.339225769043,80.8852264053972,32.3036356696214,26.9493637084961,39.8095378875732,31.6218643188476,21.9649676680565,31.173713684082,25.7954712794427,31.8645238553343,24.8070487976074,23.0660948753357,87.5943483097882,22.3474723464316,31.3070392608642,26.191650390625,24.1773338317871,32.0867013724562,22.6288306713104,22.1383311482265,35.8029375256809,-0.000135074332356452,0.00181009648367763,-0.000914762580767274,0.00104838676005602,-0.000667311552911997,0.000593427337706089,-0.00100285642966628,-0.000574304634705186,0.000322829108685255,-0.000306946244090796,-2.32873407658191e-05,0.000675760610029102,-0.000339902887120843,-0.000488237589597702,-0.000344277124851942,0.000209934357553721,0.000173264928162098,-0.000255533345043659,-0.000378384325653314,-0.000336044883355498,6.34473320096731e-05,-0.000344934402033687,-0.00027530281059444,0.000177705487702042,5.74794560670852e-05,0.0281553100358646,0.0171472259278497,0.0211596655247882,0.0188284213923809,0.0208096219754343,0.0170229716001748,0.0188506216893632,0.0179664987312296,0.0182846549955513,0.01873394343435,0.0185104034429786,0.016461079682202,0.0174949608417194,0.0178874754611179,0.0183095433209941,0.0173291762296179,0.0173908279706489,0.0177161798503445,0.017327321827164,0.0175091725780962,0.0173105431668654,0.0176354298864227,0.0179975525390159,0.0167338800556181,0.0168358009766434,1.24187850402746,0.992119186256411,0.931377234102377,0.907784625302205,0.89438883649651
"1538",1538,136.40997,14.371618,4.4650428,0.016918838,8.1236332,7.6816113e-05,0.043014818,6497375,30.0650653839111,23.8282842636108,25.5485757705154,26.4888668060303,52.2305896704491,36.9058952331543,32.1946473585719,23.1542377471924,26.7802903128362,36.4899559020996,22.5976294046332,84.2939993581832,29.1040554046631,35.6978287696838,63.6338496931327,30.2669362385425,24.9730861251149,28.4266586303711,306.929654697433,25.8234043121338,32.7252473831177,24.7245349884033,24.3583096603609,110.846479075248,24.6900291442871,0.000518900688737631,-0.000201307453215122,-0.000624464049935341,-2.76727215386926e-05,-3.61854210495954e-06,-0.000175374403595924,-9.34963673353194e-05,2.54371480550619e-05,-0.000407233621925115,0.000364692930132151,-0.000422484878450632,-3.57795692980289e-05,7.43234604597091e-05,4.39485833048823e-05,-0.000250685401260853,6.46055489778519e-05,-0.000313631124794483,2.56256200373174e-05,0.000130647143349051,-0.000215821505524218,-0.000295070860534906,9.83756370842457e-05,-0.000273705698549748,8.18465687334537e-05,-0.000277776891016401,0.0178418225740146,0.0183432316936442,0.0194421089505185,0.0176274211256468,0.0186586844651293,0.018255392652456,0.018160047947433,0.0179258154583629,0.0186407981063571,0.017927935981531,0.0189245656140883,0.0182669895479347,0.0181623211965299,0.0181590863096451,0.0190779579408191,0.0175963282161346,0.0185943612831939,0.0177485052477008,0.0186003274742962,0.018277783367015,0.0184060558439692,0.0179134066802723,0.0183998412991554,0.018277265672102,0.0180680341179884,0.916479308598209,0.920931376709292,0.922057920018221,0.921884367644476,0.922023591650747
"1539",1539,162.35935,23.791381,25.973595,0.0099101624,5.4033925,4.8407328e-05,0.010048328,5495229.8,26.9587262819679,25.1840934753418,32.6585006713867,21.8595123291016,20.7845091819763,121.638510456498,31.3439868316618,51.4819363937564,23.0436992645264,20.4555300368142,25.7073783874512,30.9413795471191,31.1626477241516,22.4814186096191,28.4324291015315,25.7167825698852,30.128869979651,22.5831619501114,34.206223487854,22.9402110719178,24.1504058837891,27.596248626709,109.126114060618,23.6974201202393,22.5956382751465,0.00230265506496653,-0.001756125762593,0.000652988456189632,-4.37049698084593e-05,0.000546685844659805,-0.000382357876747847,0.000142889101058245,0.000131957598030567,-9.44599136710168e-05,-0.000261996617540717,-0.000101564449258149,0.000146483466029167,0.000201583929359913,0.00020343304425478,-0.000168297961354256,-0.000356012754142285,-7.33641692204402e-05,-9.85601255670189e-05,-0.000180102605372667,-0.000126450654119253,-0.000165967142675072,0.000130912906490267,6.09121732413769e-05,-0.000347720429301262,-0.00043894175067544,0.0111619666722275,0.0172774914297271,0.0189472019846187,0.015329197865628,0.0160357849292434,0.0166928403129152,0.0173479089260227,0.0170904430932586,0.0171268559244199,0.016985537436678,0.0159300204139373,0.0164325808566908,0.016554244343989,0.0165411600783981,0.0173331809640832,0.0167399436315435,0.0163517676059971,0.0163100201947479,0.0171479351058115,0.0175141391636429,0.0168843855583363,0.016419369501424,0.0167215797856122,0.0170552512242527,0.0172284902926132,0.873703432526672,0.949578238490503,0.97497622010104,0.986891739507749,0.991436351334366
"1540",1540,153.60842,22.735935,47.209167,0.015098814,4.5185773,8.1959544e-05,0.027243729,756927.67,29.2194553875274,21.037202835083,138.704643438219,22.1042995452881,58.0843638097864,23.3418941497803,30.5068508402946,28.8709823777634,26.4060971252803,42.3159378242392,23.249960899353,23.4103126525879,27.7227802276611,25.9722812208794,24.0635852813721,26.3519674944866,23.565821647644,22.3977088928223,28.9243030548096,25.7069644927978,22.6550437581644,23.1147513389587,23.4296646118164,22.9577598571777,21.0143604278564,0.00258536746632308,-0.000574200421571732,0.00122370354831219,0.000624923773109913,0.000931427225470543,-0.000260208327323198,0.000389517921954394,0.000274879217147827,0.00021667405962944,0.00033535896986723,0.000181291868910193,-0.000277394543401897,0.000277317675761878,0.000125512734055519,-7.90593139827249e-05,1.22347497381268e-05,-1.23903518542648e-05,-0.000356980167329312,0.00031006554607302,0.000148476920556277,-6.88238819129767e-05,-0.000340172288939357,-0.000178309146314859,-0.00015280020982027,-8.67663882672787e-05,0.0124153958417656,0.0108436707174509,0.0204445937263267,0.0132350237003606,0.0160412827356184,0.0139002388582166,0.017618571976192,0.0166472326675378,0.0164245149430224,0.015420438507844,0.0146321500908797,0.0151389554586149,0.0161664997565896,0.0163139760040922,0.0161358453308033,0.0157553558629038,0.015459528404531,0.0157637049155378,0.0163703330713111,0.0159873449866164,0.0164098100578011,0.0163876132177703,0.0162590662860946,0.0157590993104964,0.0158304634614755,0.803519901381029,0.900563023591337,0.939714466420701,0.957042635073109,0.966035166730678
"1541",1541,136.74553,21.862372,37.468431,0.010769308,3.2288622,9.4056356e-05,0.040347662,6147348.9,28.9985660316269,16.7315619631858,31.5840301513672,24.8280581440857,30.3342037200928,19.4416942596436,23.1888256072998,28.6028861999512,24.6280574798584,20.9193344116211,19.5457253456116,812.292971786802,25.0570831298828,21.8862228393555,21.7257552800762,26.73102253223,24.2771873474121,22.9182806015015,22.2154788970947,27.9732112884521,24.9959298367417,21.8266916275024,21.5705041885376,21.2920951843262,28.1169471740723,0.00299823604035191,0.000236074209213257,-0.000164095770567656,0.000692502540536225,0.000857402346795425,-0.00025764093734324,0.000179138503968716,0.000257032334804535,0.000175959305372089,6.88559599220754e-05,0.000115571901202202,0.000281463392078876,-3.69573198258871e-06,-0.000179118680302054,7.739494740963e-05,6.33966103196145e-05,-0.000300485619809478,-0.000219575259834528,0.000128855249844492,0.000288687884341925,2.57411859929562e-05,-0.000250183656811714,-0.000548045422881842,-1.96201093494895e-05,0.000334107311442495,0.0175430528041132,0.010217797071512,0.0199803080707106,0.0136586948861816,0.0158119780410547,0.0137489301969927,0.0164841630211358,0.0156097201196949,0.0155556870107072,0.0155735371462001,0.0147545261792609,0.014308347424047,0.0156888474903117,0.015646751504605,0.0153102973999797,0.0148287880689411,0.0147335815053527,0.0149115943134534,0.0152686949865873,0.014990888733403,0.0150788481564748,0.015501472886531,0.0156166981148242,0.0148239826026689,0.0144060777564457,0.948979772506864,0.931817784168913,0.936998657526759,0.940241709976787,0.942935522465656
"1542",1542,42.111007,39.890191,33.915667,0.014755874,7.9876355,5.1697634e-06,0.048151128,2017321.5,34.7889595031738,31.2036418914795,19.384388923645,56.4768274918342,25.3507509231567,34.9943885803223,21.7580757141113,23.5989707944324,69.0172924859817,33.1781917981644,25.236057099356,110.684063824346,141.984368025308,30.8677005767822,34.1046266306337,25.6480197906494,28.9113540649414,32.1717129163058,29.5518913269043,34.3703894615174,24.7938472733134,27.3679189682007,27.5891672160227,36.4805784225464,28.1209843600552,-0.00264337188797072,-0.000285672745667398,0.000437427464872599,-0.000360024752095342,-0.000722379881888628,0.000225657433271408,-0.000308249264955521,-0.000490950267761946,-0.000177694946527481,4.3229809496552e-05,-0.00032364646717906,-0.000235904026776552,-0.000134414929896593,0.000133904278278351,3.96455079317092e-05,-0.000793003462255001,-1.54841635376214e-05,-2.59718028828502e-05,0.000130344793200493,8.09277612715961e-05,-0.000342849195003509,-2.30666790157559e-05,-7.36105404794216e-05,-0.000178054491057992,-7.96794816851616e-05,0.0209069763257796,0.0207057468862403,0.0159060489571683,0.0192024350934168,0.0179415064365682,0.0184982281589551,0.0175805555812303,0.0187865510965888,0.0180834154820012,0.0177152531189313,0.0191084056667628,0.0194176072256705,0.0184206591642479,0.0176324607092525,0.0182011224775404,0.019239775076214,0.0182592918584717,0.018074953223097,0.017864299101604,0.0177496194907585,0.0186974653574915,0.0185294490925921,0.0178519688120602,0.0185530390927426,0.0185757391686405,0.974167135917814,0.972810692119383,0.975407906042334,0.976264014634847,0.977876914030639
"1543",1543,179.69221,17.431941,4.6166887,0.0039683371,6.5893159,8.8212991e-05,0.026002155,1705267.4,15.046875,66.3474938085481,30.7858543395996,32.8693294525147,24.1981644157972,22.6621165275574,31.533777944141,33.7272552793635,53.9426220314821,31.8106994628906,25.1157848558939,35.5555725097656,34.338020324707,28.138298034668,24.3042550812376,79.4240841402409,23.4680246190966,26.6651906967163,126.697079046238,27.8992519378662,24.3048882484436,29.4718856811523,23.264657083668,121.755158647412,23.000524520874,0.000659437764436007,-8.77332631498577e-05,0.000186610510572791,0.000200875487993471,-0.000543415747582912,-0.000500978272408247,0.000152947331778705,5.31499721109869e-05,-0.000180752009153366,0.000212338445475325,-0.000556363359093666,0.00032270522788167,-3.25122028589248e-05,8.43422990292311e-05,-0.000185410674661398,-0.000147224005311728,-7.42168072611092e-05,-0.000459077849984169,8.02103802561741e-06,3.75031409785151e-05,-0.000264586683362722,0.000145364252850413,-0.000137875074520707,-8.74108076095582e-05,-1.58945401199161e-05,0.0122842743176942,0.0178918327432738,0.017406853842947,0.0170037239771399,0.0182393787132968,0.0183778144295752,0.0169197805202301,0.0174179901169471,0.0180208665068105,0.0168918657714842,0.0180727478025127,0.0171971508013011,0.0178122811527704,0.0173424275364868,0.0175581990155389,0.0177810560010768,0.0171150205296293,0.0178516688098768,0.0179553947172917,0.0170009772115147,0.0180537213858527,0.0173567956864072,0.0177646419753919,0.0177683777193631,0.017222784671855,0.994497040078277,1.00371779881418,1.00716940805238,1.00840963676106,1.01139252209182
"1544",1544,47.030851,8.6353221,26.68736,0.014842438,7.6330312,9.5746581e-05,0.0082258215,6487685.9,44.7528598897791,44.334254344524,34.344331741333,30.3909349441528,29.1299250435651,29.1663656234741,69.6654648402115,22.6669940948486,45.3331840537774,96.5454235370856,966.254843778646,35.0866086689493,26.4082821826262,27.0970840454102,28.6799545288086,28.9076499938965,31.7035324877706,159.482993770389,23.568603515625,24.1738052368164,34.4491755962372,35.0565791130066,33.1113277408295,32.7339401245117,39.2997603071799,-0.00184850535169244,-0.00118296427838504,-0.00124684166209772,-0.00163174126017839,-0.00159135519899428,-0.000807490810751915,-0.000662864091951633,-0.000348598318407312,-9.21318717300893e-05,-0.000429896641522646,-0.00033846627175808,-0.000675580739974976,-0.000337141569703817,-0.000420292446389794,-0.000482977863401174,-0.000442580882459879,-0.000621188964694739,-0.000164811201393605,-0.000403133392333984,-0.000452627567574382,-0.000132449134252966,-0.00011391156539321,-6.46483739838004e-05,2.56735552102326e-05,-0.000233529802411795,0.0211302978227476,0.0233247269798929,0.0153724862146459,0.0213207767855071,0.0186639512988347,0.021978613908121,0.01637124990397,0.0162934024510558,0.0172817726701704,0.0188234419013701,0.0199295066625216,0.020228735728027,0.0168839027731876,0.0171213376745103,0.0179179617353334,0.0189739019958932,0.0198497349625816,0.0199716839421197,0.0177817922547983,0.0178458904442674,0.0178163017204487,0.0177838561386563,0.0182208398982684,0.0188107483247546,0.0193587667686717,0.828245526091972,0.822686731200277,0.834346221483623,0.83597651656329,0.844031470598032
"1545",1545,67.507224,45.85908,38.462348,0.014850898,6.5559666,1.2795056e-05,0.041381525,2634719.7,52.9795086334965,22.9796984195709,24.6865758895874,24.2005613328365,33.696102142334,28.8287315368652,24.7232065200806,22.7432438715085,292.902130416364,23.63547706604,24.005989074707,345.283716541214,22.9277596473694,24.2597070359485,95.7855390292629,25.8109664916992,32.0268096923828,37.1022599221567,51.0640035500139,24.7988624572754,32.4845067225711,24.9650430679321,27.2975368499756,24.6268033981323,27.5477914810181,-0.00167690245062113,9.69375278800726e-05,-0.000119971140287817,-0.00014507750980556,-0.000136749257333577,-0.000290156510280212,-0.000789147444069385,-0.000225471697747707,-0.000185667995363474,-0.00010834480356425,-0.000327608466148376,0.000185193546116352,-7.05928690731527e-05,-0.000461828906089068,2.21032053232194e-05,-0.000232608218910173,-0.000183622529933928,6.83745369315075e-06,1.14892404526471e-05,-0.000291509828064591,-0.000297717331908643,-9.9839571863413e-05,-5.5288802832365e-05,-0.000313976131379604,-0.000219364639371634,0.0248315335971077,0.0191640544164244,0.0155365530009479,0.0191045538582679,0.0176812887339719,0.0182467567119499,0.0179363694935494,0.0179436373009844,0.0178468789198393,0.0176023720354309,0.0185285951445255,0.0179787846133166,0.0170706990956426,0.0181330670659821,0.01782813381975,0.0178874996253227,0.0178506819724892,0.0182242418548706,0.0174836439983772,0.0176407274636769,0.0176908533901502,0.0179650512865836,0.0172837833984716,0.0180780836141083,0.017843774085984,1.05266195936943,0.976438365630068,0.961712065374401,0.95618142389576,0.953404498232024
"1546",1546,53.910525,33.557243,29.690144,0.0050501112,1.5310455,4.6506799e-05,0.0092875803,9353527.6,37.3454818725586,24.7945384979248,18.8245080500255,26.3931303024292,22.8994941711426,21.271110534668,19.0794267654419,19.9848818778992,24.8602514266968,21.2274036407471,23.5116605758667,19.5521411895752,24.2080326080322,18.7907752990723,23.4130783081055,18.8719062805176,20.6857825960594,23.8731365203857,19.7768201828003,22.8236083984375,19.1553699599815,21.4218425750732,22.7385444641113,19.4682378768921,22.4863204956055,-0.00402689543552697,0.00046058689802885,0.000212244555354118,-0.000398497013840824,-0.000474852096289396,-6.78191896295172e-05,-0.000112532152794301,-0.000381875514984131,2.73386109620327e-06,-0.000475985154509544,-0.000443124594166875,9.80695687467232e-05,0.000304134953737958,-0.000590549364686012,-0.000180454118177295,-0.000148404575884342,-0.000582235801964998,0.000303628507535905,9.84536372125149e-05,8.43253056518733e-05,-0.000325444202870131,-0.000311137054115534,9.51242400333285e-05,-0.000729740824550391,8.83897163439543e-05,0.0209753060819406,0.0135835872904019,0.0104800749304202,0.013823932932074,0.012273251384883,0.0133170297920526,0.0123399805569893,0.0125411510505122,0.012423225718102,0.0130437703157018,0.0130871959386791,0.0127189500925145,0.0122709848857782,0.0130986371143452,0.0126685762497851,0.0127421076375787,0.0131493674558533,0.0125753180961291,0.0130816800709906,0.0123101958665784,0.0129199093156548,0.0129033777331797,0.0124213596230807,0.0133673033079409,0.0126553975689697,1.00291329833776,0.953425733078426,0.947023297201473,0.944687987701812,0.943482311907768
"1547",1547,134.194,7.588275,36.251593,0.013218105,4.5819794,3.97698e-05,0.021361832,3652764.6,40.8068388837179,28.9436305828535,38.950038081403,29.669059753418,25.5662384033203,20.9757328033447,36.1719303131104,35.1419906616211,26.7852185708545,31.3477324661889,21.3230400085449,68.8934533657634,25.3271012306213,124.442811774057,32.545862197876,24.434757232666,26.0557432174683,19.8467142947401,24.0178623199463,27.4500479042587,22.9491188647463,33.8633898835145,20.083519468727,22.9961861367448,20.2106317971631,0.0023434883877635,0.00235244333557785,0.00131319819018245,0.00150548265199177,0.00108867964148521,0.00117859619297087,0.000945973593741655,0.000474828969687223,0.000739187691360712,0.00118601392488927,0.000663597801350988,0.000791436051949858,1.00440047681332e-05,0.000318611681461334,0.00105504109710455,0.000649331256747246,0.000727721098810434,5.15113193541765e-05,0.000199435690883547,0.000131599009037018,0.00019895308278501,0.000345551501959562,0.000599970899522305,0.000330643863417208,0.000109113987535238,0.0193665005180328,0.0129473626738117,0.0223713907556066,0.0161758753297473,0.0195253368556445,0.0140258499482727,0.0192411068122273,0.018752414877661,0.0179976613677473,0.016461878131211,0.0159569262780669,0.0142455739379358,0.0186695741813545,0.0181289487025735,0.0168319996886519,0.0157547784604869,0.0151650859539295,0.0150308802445595,0.0177475766388364,0.0174864589762534,0.0175387311876293,0.0165889098906482,0.0154623699841154,0.0148909120277477,0.0150024219052505,0.787134375090827,0.782429295581533,0.793199644646763,0.806011825475531,0.812026952320399
"1548",1548,178.53025,39.137452,15.518157,0.017684765,9.5279128,1.1036861e-05,0.048318603,1346161.9,74.4453162441689,30.523006439209,25.5176672935486,25.1006622314453,30.3911628723144,25.3752880096436,36.6577799705694,35.5827465057373,25.807580947876,23.9601469039917,38.0002808570192,29.1563024520874,32.5130101473355,24.2320141792297,1724.22166411661,40.4275440848616,26.0642757415771,35.3562985658646,27.4153272115404,627.144871151985,45.8879304573352,27.5304718017578,23.4044916629791,36.3877707452228,64.1535969488064,0.000389284513890743,-8.9015293866396e-05,-0.00052299029007554,-0.000299933404661715,0.000274691872298718,-0.00033054056763649,-1.81442797183989e-05,0.000330647047609091,-5.40345348417759e-05,-0.000543266303837299,-0.000310254210606217,7.83464759588242e-05,4.38245486002418e-05,-0.000425984162837267,-3.03925871849061e-05,0.000216512687504292,-0.000173501477576792,0.000112968358211219,-0.000289184849709272,-0.000246900286525488,0.000351127795875073,-3.97662344621494e-05,-0.000102691868320108,-0.000228536418639123,-0.000174472376704216,0.0146463982535639,0.0188057681097377,0.0201633794246691,0.0184769585444761,0.0180962902215404,0.0192073251141421,0.019026835424898,0.0183544809331271,0.0183312823384633,0.0194918237541971,0.018919195458275,0.0187348934993739,0.018320746596859,0.0195407297196613,0.0190965343061562,0.0186931895072898,0.018665082921857,0.0187867113844757,0.0190856232221061,0.0195874181685174,0.0186888035656003,0.0182631281688321,0.019111830724255,0.0189205117617074,0.0191577717995767,0.979086306135481,0.999782272131221,1.00577766867355,1.00916195689235,1.00959914866175
"1549",1549,137.9364,8.1554725,36.665857,0.019842314,5.5309826,9.6523518e-05,0.0057582466,397951.37,26.0824737548828,20.0030460357666,40.8569630554959,30.8217085387359,37.6855923150362,29.5828625658587,27.6924226100697,23.4078589191605,23.8362998962402,24.749264717102,26.1656999588013,2352.246556392,143.121978699628,22.9056024551392,22.0635001735091,22.4406116534009,23.0702027166131,24.789500330627,26.0688731588276,30.3167624473572,32.4746704101563,22.299015045166,21.8080367584143,22.6329975128174,24.0530643463135,0.00216516984626651,0.00200913132447749,0.00180657147988677,0.00154356160014868,0.00111220637336373,0.00122980145365,0.000387336768209934,0.000217496089637279,0.0005117376614362,0.000678544491063804,0.000588389356038533,0.000632886286824942,0.000388381212949753,0.000358530526980757,0.000448675662366441,0.000492020979523659,0.000418754022568464,0.000244779601693154,3.14315098803488e-05,0.000140454027801752,0.000250451736152172,0.00012609781883657,6.90616043284529e-05,0.000320805974304676,0.000212411966174841,0.0174257480104888,0.0140602202096115,0.0201482087855784,0.0157500708527169,0.0182820782811199,0.0140318991369968,0.0199224645504565,0.0189473131501393,0.0185568356066997,0.0171831584105702,0.0158100102993796,0.0150077310679236,0.0186334536078844,0.0180457526126438,0.0172646892711993,0.016505920809686,0.0154852347073074,0.0151376198086355,0.0181996522799054,0.0179144393230615,0.017575619138504,0.0171929494885696,0.0168530800450788,0.016151313316456,0.0152651505491647,0.779303453116833,0.80231222338664,0.81779485811101,0.830614556952108,0.841068766231959
"1550",1550,77.149729,17.026102,20.05335,0.010774062,0.62448665,7.0766588e-05,0.013850537,2229605.8,28.6519775390625,18.9697078430304,17.0027809143066,17.7990417480469,20.6829319000244,18.4111185073852,17.5300941467285,17.552038192749,19.4697532653809,17.7360305786133,18.5243034362793,20.5191613273752,17.2759666442871,16.6983749147355,17.0614125582188,18.4814052581787,16.3741198478031,17.1981770519788,16.8229050636292,15.9660282054015,16.8674869537354,16.5595688819885,16.3950872421265,17.2900211119601,16.2255687713623,-0.00105789336562157,0.000587957754381932,-0.000937849206849933,-0.000271912436932325,-7.834236510098e-05,0.000212066574720666,-0.000344652086496353,-0.000388875188305974,-8.08256939053535e-05,-0.000449709674343467,-1.9703421741724e-05,3.96775044500828e-05,-0.000539882764220238,-0.000554761564359069,-0.00063296677544713,-0.000214022018015385,-0.0005808015614748,-0.000218440926633775,-0.000246893167495727,-0.000290779612958431,-0.000327551174908876,-0.000305595304816961,-0.000352518163621426,2.96652633696795e-05,-0.000361538827419281,0.0150594105432837,0.0109813429002815,0.00973566069333251,0.0113613606046913,0.0109397146145274,0.0105983707541597,0.0102603174580212,0.0103442792972457,0.0105130151609707,0.0110731886357213,0.0108172456756608,0.0106473584592041,0.0103603058881233,0.0104295975331479,0.0107215568098712,0.0106133740292962,0.0109051678537708,0.0105053911770793,0.0102535525210073,0.0105302291160831,0.0104700090527067,0.0104916567921301,0.0106757671114551,0.0103792882987638,0.0106590030559746,0.949185700433251,0.836826202592153,0.810270946398959,0.799096822657254,0.791988263821804
"1551",1551,115.4997,47.689629,15.645674,0.018656498,4.1472092,7.4051685e-05,0.030968592,9924475.5,26.2280146803839,25.7036828994751,24.0471296310425,22.5602493286133,21.7182922363281,24.1775569915771,22.6772601604462,31.305079625826,31.4053057206406,22.9518585205078,23.0293233464535,23.9342269897461,28.2889671325684,30.2558097839356,32.4051322937012,22.5260906219482,23.560941696167,24.9826145172119,24.2353401184082,24.7837302169157,28.2483305931091,29.5605939771161,22.4305396080017,20.9574170214136,22.3687210083008,0.000559177078306675,4.69952523708344e-05,-0.000214941052719951,-0.00024251875653863,-3.95704843103888e-05,-0.000204290904104709,-0.000150912618264556,-0.00026012796908617,-0.000120745271444321,-0.000312368951737881,-0.000653139363974333,-0.000568463519215584,0.000147262847051024,0.000267781272530556,0.000397431585937738,0.000116075762547553,-0.000135102729313076,-4.74462332203984e-05,-0.000253398833796382,-0.000148296009749174,-4.01943530887366e-05,8.44605863094331e-05,-0.000149635013192892,-0.000470069205388427,-0.000386002628132701,0.0186140081334007,0.0156054409996652,0.0162401739187282,0.0161992630624506,0.0162860800531516,0.0159101142501507,0.0158500885489541,0.0160170702059462,0.0162375166218237,0.0164885793943852,0.0167539931752702,0.0164505639474222,0.0157852749319598,0.0157135117503496,0.0157240715528079,0.0157069199012076,0.0160400424061297,0.0160395806415076,0.0160931655349109,0.015806686156224,0.0156698359975634,0.0157646558917727,0.0160242850490737,0.0163735324564235,0.016435084942407,0.964710696733867,0.957610907363802,0.95538632159781,0.954033856971655,0.953587486442993
"1552",1552,83.48417,27.595871,23.842485,0.011767386,8.5443319,8.667081e-05,0.049122139,533564.81,41.3736689981625,32.5239305496216,27.2382228115775,24.8323822021484,36.9071826934815,22.2683944702148,27.0616245269775,28.417724609375,55.6930796734231,23.368928878052,27.0309343338013,31.5694370269775,77.9075391314001,36.7042064666748,25.5301756858826,30.0765781402588,35.5272765159607,25.0866842269898,33.3851328218299,24.7482852935791,28.3642740249634,31.868791103363,25.4260940551758,26.4101047515869,27.5311398506165,-0.00107736127823591,0.000505524880252779,-0.000512672605924308,0.000206683475524187,-0.000598237134516239,-0.00012460063979961,-0.000365536751225591,-0.000431789115071297,0.000265928910579532,-7.18932980671524e-05,-0.000450066789984703,0.000304952189326286,-9.60291158407928e-05,0.000209537580609321,-0.00064210407063365,0.000142712650820613,0.000135947305709123,-0.000264146476984024,0.000158074160572141,-0.000275444805622101,-0.000267460465431213,1.87646225094787e-05,-0.000358349099755287,-3.58898881822824e-05,-0.000115587059408426,0.0265776593191403,0.0183103797096244,0.0176639538289742,0.0194696206034502,0.0196765036999995,0.01913655597376,0.0182272178262211,0.0187614276877953,0.0188062199908205,0.0190082447674807,0.0194443345327776,0.0183027970000262,0.0186755783421754,0.0181944281553865,0.0197189576341617,0.0186707998538698,0.018391005100129,0.0192624513368317,0.017946960325789,0.019224123170804,0.0188731710432281,0.0181732585176431,0.0190264807164554,0.0187245145339323,0.0184928331401316,1.02595174930524,0.932803338042577,0.911685448401452,0.904915573851128,0.90051768123114
"1553",1553,18.444264,19.802142,48.649697,0.012451157,7.4855813,7.6305648e-05,0.010791127,1712767.1,26.3532517024313,36.2993698120117,19.8194599151612,25.858881439896,20.1665439605713,42.3671583253961,334.517482821925,21.8902015686035,20.7984161376953,21.6221733093262,35.3438949584961,33.4242706298828,75.2238012212017,409.804383491193,35.1721086502075,34.838765421208,30.7221384048462,26.6385310558007,21.5205078125,22.0461507925628,31.3630612790585,29.2237472000725,28.8156757354736,27.97776222229,26.3001079559326,-0.00200688742287457,-0.00213450217619538,0.000917424093931913,-0.00149469867162406,-0.000860829647630453,-0.00102013341896236,0.000214420769363642,3.54491826146842e-05,-0.000298369115684181,-0.000480926632881165,-0.000343383011291735,-0.000351211716420949,-9.67936962842939e-05,3.30852977931499e-05,-0.000312355685979128,-0.000591868296265602,-0.000734152238816023,-0.000787920475006104,-0.000210388256236911,5.89241739362478e-06,0.000128665388794616,-7.55031872540714e-05,-0.000239506701938808,-0.000340057461980905,-0.000396428018808365,0.0123168733993868,0.0220984551345923,0.0115073415091373,0.0172852889102198,0.0146249990109055,0.019561002042577,0.0156197998232959,0.0164408240574831,0.0157752079972759,0.015922923176458,0.0172039295163449,0.0182563218238821,0.0178405177145501,0.0172264212415594,0.0170047431361552,0.0174209914924489,0.0182006045738126,0.0190359166479796,0.017562901016049,0.0169373694161578,0.0166299065256044,0.0168193239913025,0.0172924735173972,0.0180305201317093,0.0182552330830951,0.700904505500415,0.856602063120809,0.919290543749812,0.950852628069309,0.965725193325973
