"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"1716",1723,145.1439,49.726552,13.135332,0.0016857677,6.0492139,6.8011739e-05,0.022362302,6743379.8,37030165858.617,3122.75762045923,3334065691.02717,1949546730.24415,6639083846.69583,1289088603.91983,2207780766.26753,470588391.044107,5029980502.0078,3544341339.82333,1629575557.869,567208015.934488,307583771.468364,131444842.575106,3780802536.95661,1321649095.41234,528996240.059705,262144018.162902,100481251.244752,53174623.3774533,2082542616.07746,876492835.215553,504962051.28159,203264734.460795,125097591.785712,62710675.2748529,27559530.4305825,11922696267.9671,8997438263.23927,6180153527.67029,6047247765.21377,3882630034.52655
"1717",1713,63.336379,44.276673,42.313663,0.0022242351,3.0161805,5.4313104e-05,0.030023906,7751461.1,65122052649.8604,4016.2347689406,259510692.253578,101207252.50443,757784772.262087,216487621.709134,604394043.739928,102039231.610091,2278419070.25844,4541055054.38618,1530129722.25689,505885007.879028,229122235.067491,127169141.978047,9077866222.26878,3505517388.65853,1670172230.38839,754021732.547406,418594170.257329,195664757.358185,18451712584.4775,8435643856.10499,5652855513.59559,3104553205.35192,1659797243.46305,724107254.707621,218342644.775887,1118502717.02009,3201339967.31759,6933361161.56764,15621836501.4786,38247012302.4765
"1718",1710,129.4016,4.1128451,6.9149113,0.016064252,8.3388039,8.4783845e-05,0.023457788,5278759.5,564320842537.095,9845.15942612654,49577349483.6106,36957090347.4791,98469921680.2123,6996142532.60441,14450487496.4491,10257638765.5066,69040711863.0076,62966345230.8259,9476220409.39531,2011817706.65146,1467189463.10755,4481399037.47309,61942424181.1696,9719203411.71115,1939288748.57009,745171066.876952,869936291.458936,2830385257.56187,80918773686.6599,19827258761.4237,7293396233.87205,3770698026.82507,2495272869.52496,2192811227.11517,3623908758.00246,185004361511.302,100744980657.568,80402971847.4533,78046408957.3486,120122119563.423
"1719",1728,103.44585,30.536011,46.992379,0.014028294,7.9837321,5.0909506e-05,0.0082755764,6298792.7,22753639783.1136,1109.19569369529,767985626.700014,170187230.535982,2712650124.58219,226844889.527139,824986263.849824,65338148.6381537,2992556522.40944,3469522535.0805,885984738.85264,252858091.150677,70451006.1526225,25747663.0442093,3472642096.3726,1002542799.92387,277379026.691504,81113000.891599,27449820.7004669,13182632.4005727,3778381366.27072,1087636529.7954,358762819.091078,120605324.549732,41054212.6839794,17419842.8358644,10357470.3828567,3650822981.81818,4109725824.42456,4704564034.28065,4874309376.98062,5414217565.60963
"1720",1717,164.82375,17.839971,48.583053,0.0041694141,0.97722314,4.2174775e-05,0.0094912876,8988561.9,121292766346.12,3451.96141834047,16762398452.2736,16142458001.3796,23221987140.19,4578446579.99627,5944222226.60571,6003370021.12459,13783472667.381,9413345522.39059,3139247582.90427,1528435932.49962,1454546950.17556,2285546096.21356,6045224846.86622,2009209361.6843,735626601.424865,438638153.682499,494792536.917775,809145373.646907,3482670118.49789,1459991887.17418,613262121.217445,282068978.355832,195417472.790705,207098822.579387,262142898.148041,56126843593.8432,30309511495.1076,17821122084.1836,10532636874.2226,6502652298.76348
"1721",1727,23.417829,15.678142,9.5129406,0.0084438644,0.96812541,6.9795377e-05,0.049116634,5663925,416398208128.665,16295.587052506,311901159.298517,557060434.925406,485441438.256255,710991448.195652,777441385.27717,1265854665.25238,1375750394.85744,4997103768.49695,3030173969.8248,2590089183.72959,2415065497.11154,3155384196.04589,18697746018.9886,13134603968.2875,11098707416.1134,9940183268.33546,8938468756.9278,8914539451.02619,73913025937.7339,56211757629.3504,49199395402.3754,44141879614.7921,39529417934.0467,34050987820.2299,26955237369.1864,1354403032.48018,4130037893.58264,16187816615.2088,70724248879.679,324001701707.715
"1722",1721,72.094114,27.793844,31.462445,0.010621741,7.9899524,1.7719362e-05,0.028111779,7722158.9,119601833248.685,4606.34816415781,665890097.578909,223620274.02483,3076535855.5519,379429277.769296,1578859534.53936,143820947.571061,7331981622.14099,11855990740.7709,3105890733.19692,926336320.438932,319389644.924089,142774388.779954,18996797196.7226,6239065194.80643,2327250072.24212,914245226.075397,385309432.224223,168905758.169085,32489556126.1768,14661947484.9271,7889940363.42486,3482984766.45618,1547220117.72796,567520112.202458,180571960.242844,3966046227.15564,9434091382.0207,16350381828.1108,29031572880.2399,60819740931.1582
"1723",1714,154.52575,45.043455,29.736583,0.018718533,7.3454659,4.0340823e-05,0.01178134,5027517.8,19101959388.1223,2030.92539623841,2331204017.59019,1512401068.68066,3646195644.77399,681033112.062328,1020607801.39708,437900948.493548,2244993652.16046,1924129641.05178,769046712.640171,352577522.817658,189678203.907943,107804748.471913,1459934142.22056,555996958.360416,226010315.220674,93130859.6332071,55115107.9999545,27873321.0268409,749317351.781877,360866818.510888,172478645.11708,97502302.581369,50524299.4722621,25442744.5466861,10193447.6027659,7489800731.04484,4384535514.11342,3343236828.88946,2418060704.46166,1466325609.61293
"1724",1718,172.7127,6.3962562,49.369925,0.012342322,2.4893412,3.1449464e-05,0.025071124,9059353.3,982067586523.921,13747.4595549993,135097332489.859,156073140019.631,180859452834.218,29652644547.0798,33326702542.346,68402247735.9354,92536606052.3585,61928772064.3733,14746782616.9025,6578059797.50526,10843178476.8313,38156630167.5875,42905536599.1856,9603483172.24066,2682805597.44283,2097664398.87987,5761083516.66425,22150656299.2127,32570335971.3106,9738219466.88869,3395523383.19666,1725665079.54259,1903964674.74726,4670175388.03053,14660923631.951,472029925343.708,223918200877.72,132253423123.2,85201229583.6259,68664807595.6673
"1725",1725,7.8133027,38.24486,18.870955,0.0018383595,0.41337185,8.7011462e-05,0.038365806,7156512.2,155022979879.753,10902.3072724066,234401090.552312,344768498.841837,316112944.528569,518050983.288381,472527264.851284,790858729.28957,707867388.35456,1882410732.98741,1565099550.97108,1450661053.06791,1533833896.19324,1815316452.98914,5457679639.9524,5021299694.30224,5080349005.28773,4816393763.85247,4905240651.03252,4510904113.16619,16321423950.9203,17567506043.8884,16922166740.1174,17271895045.8201,17025715639.1578,16224697863.6713,12265799142.6693,895282533.922719,2489304365.7838,8247321686.20878,29791866867.5936,113599204426.245
"1726",1722,105.77885,15.134095,31.318506,0.0046062763,5.9306747,9.3215929e-06,0.049674383,2497135.4,161403693870.373,11645.3345705055,6337755752.25079,2045808267.84842,21396992971.1071,1580852110.8368,5264650592.70774,538515367.982255,21367461740.3624,22476790978.405,5239208503.25119,1408062981.08042,385024800.935706,178269694.440068,24365156021.1654,5769266916.35835,1554177862.94807,410948617.768149,134697842.42695,98336032.6897243,29429175280.874,7725238130.61388,2401677327.68848,775483908.054745,283127341.498254,136624415.634981,100390411.443634,29780556991.2063,28751479811.8892,29687356958.1124,32332583293.3567,40851716815.808
"1727",1726,98.178343,49.362389,37.137533,0.012307517,0.14069543,1.6344259e-06,0.039102702,4721517,48484918154.4435,4480.7667656541,2244367307.17139,953569073.004901,4076996521.72945,1371307786.27275,3179785974.73605,551209629.353502,4523450425.28546,4486016537.2077,3414370106.17418,1264824071.37776,676562785.990642,366598514.588065,5179177989.62616,2840802403.84091,1289961382.89137,738483500.721549,532824952.962472,299227813.807235,4694005573.28999,2640107096.11807,1287292745.54804,801209086.599576,633979666.312883,269293701.512818,169493508.320592,7274932901.90574,9625753815.64776,10208372015.3384,10880478043.8497,10495381377.702
"1728",1548,178.53025,39.137452,15.518157,0.017684765,9.5279128,1.1036861e-05,0.048318603,1346161.9,46705090173.9017,17986.2269904071,5501456523.66354,7183292289.95114,6663260295.07675,2397444135.5808,2505048386.06082,3792057812.79068,4216216535.55166,2483064814.02166,1241482153.04335,885963491.44722,1152564958.89245,2204877664.57303,1339758505.46322,685132965.069315,359360801.230345,335904068.106285,584036181.292623,1077669661.49453,467120604.193496,379118434.660342,229316725.975199,166215297.481226,195350736.108587,304908340.012024,354468792.161425,19348009108.6914,12910766869.984,7967953081.97771,4381862182.65632,2096498930.5923
"1729",1730,122.64041,12.744059,5.5439528,0.0017132222,3.5453113,8.2258484e-05,0.0120367,5225471.7,105873968510.323,3596.82594191647,7817260026.39155,3447109600.80141,17755875607.8247,1510268410.56034,4114500659.32012,729962269.298298,14469276697.5211,13521606580.837,3115295526.20386,866899985.018472,319800271.563675,231388313.371529,13684635407.862,3156308598.75247,786533866.811519,241808295.124692,108125968.669868,108650898.159239,13863563034.2779,3882460584.68302,1235996166.02182,453706843.339815,209420540.003803,127123709.465824,116390648.439122,29020245235.0177,20824008036.6999,18054990676.9945,18086063035.3798,19888661526.2313
"1730",1731,37.297644,11.395826,29.213937,0.018125404,0.34670312,1.8341238e-05,0.010823248,6477479,139961682736.608,3656.54693674436,113197981.856103,118539810.068429,322800797.098656,172110936.123909,291998031.654638,256290955.692401,980780028.997937,3414990451.09058,1068773831.65356,654073908.830549,559965830.925923,683459177.434833,10343485389.2944,4716352427.34056,3148867745.90059,2428123302.71213,2129920250.70774,1976782615.94877,34160971895.0549,19415309555.0831,15597961589.6103,13035184480.7163,10167772639.3669,8075710015.47872,6128259087.96567,554538589.023188,1701179952.46888,6381263199.93544,24743531731.9041,106581169263.276
"1731",1734,52.717028,5.2855679,46.324292,0.002132358,2.7530523,7.055732e-05,0.025284994,7366639.8,718602754296.317,10123.9164095609,3876426803.26767,2266482333.8012,14393601388.0744,913970092.28416,3399933682.99209,1244735521.13466,23247751092.6652,40781676560.8889,6573725517.53523,1863116022.8091,1173627494.73335,2107599162.3674,78134141878.954,19548671071.8113,9771444106.15468,6579084167.21703,5048285353.11461,6031352406.5715,207714701641.337,94803622770.7607,60455899577.1238,46621195467.2835,34837411030.2431,25774601566.4029,21439697586.7894,20536510525.1433,28806390389.0761,52499744758.334,125112978983.823,491647129639.94
"1732",1732,101.49518,38.644138,19.636224,0.015672469,8.2392661,6.1178686e-05,0.046335848,1070218.1,14702157886.0098,5043.03924483182,417152251.881104,104296189.360368,1550235552.31783,140835950.473916,558435299.411648,41993075.8122519,2087076053.33977,2208363423.6358,655211042.616829,163206901.181261,54017283.0039156,18526448.960701,2198605266.02681,650390529.087077,191785203.306077,58243253.1709424,21777641.4294918,10764859.9764536,2335543302.37456,825851126.42444,275164751.110888,87098717.6757508,27811760.2391685,12803508.7469505,6968494.44582078,2071683993.55931,2828340379.03758,3099325099.3985,3131566752.99685,3571241661.01758
"1733",1729,174.45961,42.744139,19.921553,0.011536129,0.38471145,3.6067249e-05,0.022612723,7587272,88598683072.0595,6520.54827547758,11533750983.3192,12944347863.7025,14180338498.1192,4297788919.71663,4927538371.25127,6298971411.55691,8721777039.56223,5025021887.26925,2471023391.9836,1707972368.97192,1918796628.87654,3222288448.21784,2708281290.71731,1315267166.56045,763516237.416008,613475905.405,851311761.986462,1339539556.64484,1108412410.68458,831637877.674477,464450627.332285,290792485.515384,288167903.527951,379827727.227716,394386308.82,38658437345.1409,24246075742.087,14345102725.3191,7591391918.73007,3757675340.78239
"1734",1738,105.06693,22.929011,12.03955,0.0028545798,5.5796261,7.8687156e-05,0.043887177,7956572.7,236657281206.087,7344.96641144866,9403884946.65221,2250222777.67958,27413941057.4994,2296559424.39095,8499334885.82005,711503269.333573,32724011427.0756,34430960233.1427,8579388186.66883,2383133856.26328,637459146.483549,260060267.11117,35804195276.8243,9686358606.77982,2598800025.25807,724977823.334496,222475112.9045,127202914.610549,41677636198.3043,11342014900.7354,3074447992.27139,1145019220.48946,383991208.478028,167842088.650799,111860359.32532,39068048781.8312,44231409006.6202,46291001689.6695,49164009759.7117,57902811968.2547
"1735",1736,176.0372,45.878003,49.375962,0.010776374,0.86864729,1.260282e-05,0.0052922607,7989674.5,21584452539.0602,1613.27338596846,2785076526.18341,3055901898.79464,3178480572.0517,1033375004.61418,1106984666.87895,1723655203.75918,2055375851.10417,1205137409.85634,584047087.352139,427977161.40924,477885904.61507,901656618.491946,705753941.122836,343661483.260614,200837260.328396,177205579.2795,236631187.00228,385077387.38032,258725244.146954,196445037.269642,123220894.82177,80063639.0782503,86675704.4247031,122989895.703167,131611380.130747,9019458997.02975,5919390726.35648,3596704181.72474,2049166838.37395,999731795.575234
"1736",1740,93.883193,13.219973,5.784688,0.011484459,1.4662299,4.7542246e-05,0.035101209,653822.56,31443605573.6549,6904.89653587382,683922076.29381,160950380.734893,2996491500.31633,166098781.390811,757764771.434189,46562069.2582064,3681622096.78088,4510489061.03605,905075671.382417,196711122.917646,42741095.8455547,16885687.8879733,5480245768.94432,1188996667.38419,256857514.788576,58968349.6362625,15106688.6205175,8146730.9252139,7704189189.60402,1910143642.49994,485501911.457853,121987980.862583,31983853.98911,10194193.1336054,5968766.52990524,3841363957.34503,4652047718.86409,5671902639.06964,7008321720.29908,10269969538.077
"1737",1733,149.52298,47.026494,12.020189,0.019182729,8.4456806,3.017615e-05,0.026592211,2146758.3,16453128684.3393,4096.79920481097,1881824494.2406,965573218.074008,3058473181.08552,463050734.61661,896895883.214633,222420247.209222,2072757730.4968,1889473291.5528,735625296.647723,300582629.651178,125983965.44681,50934345.5080679,1352569999.58905,426005392.101366,205715926.404243,88520171.4306185,40070498.1807611,18623769.1983989,857628443.478947,410204397.273237,214988442.324435,92689099.2216889,51080467.443917,22392055.6895202,9045004.25915757,5905870893.40013,3655124595.53727,3102599528.80657,2131505756.90444,1658027909.6909
"1738",1742,145.39315,42.264504,13.791511,0.0046413083,5.3546863,9.1747628e-05,0.031982739,6524950.4,66793605914.1574,5017.06138969484,7244027167.16679,3520577985.88569,10016341119.4953,2097708238.23119,4505744749.1461,893601494.541557,8970856100.02016,7298061377.27346,3084146017.297,1190477558.18493,536016522.890597,235726125.814892,6447128442.51879,2422891386.34285,868774029.512407,367752461.891123,165388252.431566,71334570.134148,3676957230.51748,1723449404.79785,764829762.469182,364778172.547205,186584156.798309,95404060.4552578,45049527.7936242,20780946272.5478,16467910581.939,12344427601.4609,10343269142.8309,6857052315.3789
"1739",1744,107.05758,25.857924,10.162772,0.002259791,1.5531495,8.5337428e-05,0.031684744,2106668.3,38362525185.0749,5047.4335957849,1654892054.86663,404143583.938533,4808494650.59858,416550369.593635,1384009944.54509,117618545.414836,5252755604.02103,5494266364.47946,1528119346.53444,438856532.216931,110338651.224189,49449299.9170919,5767056931.89084,1581000173.35846,456836551.824414,130137104.477107,43821673.4270407,22476106.091241,5921592219.51071,1924565675.32495,539416108.831652,191833559.291527,69712326.8716376,32637767.7362596,21944039.0885921,6867530289.40375,7170934463.57459,7621030194.37211,8001328541.0691,8701701696.65533
"1740",1737,177.28596,8.5960569,47.790744,0.019525308,9.1550532,1.5587475e-05,0.01202528,9080115.6,408832410810.74,6912.6844032105,57354200573.3348,68841772634.9639,71424013353.2955,14745775689.6919,15373459935.1658,31999879846.0675,35916778069.6402,22387314521.6639,6401189437.63822,3447626033.39335,5750488217.44493,18229746361.4299,13965033777.8785,3831205855.55996,1289298137.47837,1173872941.99029,3097128779.97074,10447753621.2002,8971361737.0038,3047805042.99161,1062019656.16154,560819736.444449,822454058.883148,2258458466.50291,6432954324.94423,197619986561.594,98035893540.5654,56216364571.5703,33804293114.0781,23155873022.9317
