"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"1883",1934,67.638367,24.612964,36.518513,0.0038029043,2.8764306,7.5125461e-05,0.038711716,3593493.9,150,5.20096584942229e-07,0.102248908213303,12875495.336637,89804348954.1786,91179535718.2801,1168751322454310,90773309.4453185,396504903.02852,130832440.785066,1771530619.85972,245298743.187055,934406516.637416,97346633.7647852,4497670272.01658,7144840140.64998,1836973914.82614,605030925.542324,200866063.770666,99662320.4329326,13518121005.759,4594741104.85816,1832650671.21359,795628818.741501,364649543.634943,177963888.032986,27121938305.6992,12385530683.8403,6400962707.93983,3429760544.88762,1712516921.79038,651424026.815236,232684000.566111,2298867963.67331,5774722165.60583,9887373365.22205,21283755032.2402,51934817191.5387
"1884",1881,108.60476,24.002503,28.245411,0.001306649,4.2237707,2.4303809e-05,0.02597313,732348.45,149,5.20401725466351e-07,0.0970216160890446,2766192.11183872,12274403991.9545,12668007294.9983,163374137761974,59061023.658757,505857200.540359,155532908.498423,1782574815.28036,133806309.862586,484348988.298026,48324595.7168483,1792383487.10505,1621444557.48876,498051835.170727,137951970.466981,40450995.6381499,17918295.0862682,1858398888.6787,478177270.234597,156193349.823599,44835985.000719,14628196.7700892,8914288.67243989,1991253353.33776,593535826.268336,192889531.456681,65702370.3126004,25362854.5805163,11445512.9201825,8023907.78957992,2443964924.31914,2458863380.98251,2315817653.85088,2561147979.18015,2888213356.66566
"1885",1811,45.117834,30.699367,26.243206,0.018557086,5.7694463,3.8841267e-05,0.006508725,8543811,118,6.71829797313273e-07,0.154262870739884,23061288.3905595,27780570781.6395,28776247408.8294,362988519473097,15740166.5217322,37260083.6115093,27605100.4987581,81137931.6965003,67887194.2525549,120223968.698956,58482591.4490222,317290549.304831,930797534.147219,378117025.833104,224453968.533076,167136367.913565,138637083.950405,2769769284.70689,1233822709.50226,813334597.859761,593291035.846694,411107050.552778,316482211.762968,6568930686.52236,4486895807.32615,3185384159.47472,2318998607.72619,1861929744.4453,1096762623.27648,570509489.937329,146003115.806768,563884303.705363,1839141980.37737,6137806890.23135,20089411118.7085
"1886",1936,138.39318,39.166056,28.34729,0.017256552,3.8490671,3.235848e-05,0.021290814,5309992.3,80,9.78403779831667e-07,0.231615569991991,11519905.4259858,38778089141.487,40102493890.2281,512345908673917,44474836.3574412,3725077812.14774,1636397819.2671,7181815891.2848,952950992.939484,2060784134.81968,394965957.663393,5488830894.25475,4689349977.95672,1689881096.79504,599637888.158544,266723921.65878,114400828.831737,4261540169.03314,1243897988.41783,513908621.22156,199850203.885103,83190002.0141392,44524523.0417552,2866480278.31894,1211954452.50724,466775662.028611,207606335.557691,111615303.169755,58476928.394483,31856206.8600807,12543291522.6996,8897531979.67731,7359993713.40082,6346911507.61352,4954765166.8368
"1887",1819,150.31193,35.75077,38.37958,0.0085753346,7.087673,1.916146e-06,0.021567056,2680267,99,7.78699953685224e-07,0.187900298824245,6394393.74616448,24914665732.237,31153990827.8343,404118138892220,63198819.9248162,2871922988.27113,1890848587.96598,4217008165.20505,1046036827.22211,1802954154.62918,597575269.316454,3324688425.71391,3076222208.12895,1450026586.13658,753541168.692874,414904974.898485,210192838.926972,2797065168.81879,1286607586.5614,599229679.761171,299157341.849555,160725530.927323,83639344.7193405,2015466688.49566,1147853665.59161,560219925.329696,285968695.930344,144870967.352341,81127970.0148478,36136067.3746008,8979779741.44216,6771254676.88165,5904887776.78386,5226424652.63758,4271643980.08909
"1888",1944,66.30295,5.264172,33.063703,0.018716964,3.5196131,3.9406562e-05,0.0053455526,6336018.7,869,9.02720466501803e-08,0.0150414895010396,64293336.2255319,126038973054.9,126977174379.797,1618648664032322,25175994.2640763,1357456723.69494,676658281.508792,4988664556.13144,240173702.756987,1022317721.95622,236286796.66986,7008624419.56501,10072695072.4694,1540679407.965,341023669.725207,159745472.43699,227443775.34138,16583961828.2467,3594174391.17591,1390107268.65521,758262007.349818,505149845.67126,528529909.947574,37988648770.3605,15487791650.4228,8725931299.36992,5719404218.17524,3752532006.91147,2355556686.75388,1715354896.53529,7022779561.33518,8507402640.94808,12341587397.938,23360185251.0465,75745219528.5291
"1889",1942,150.92645,27.01734,40.238204,0.0062071527,6.4275441,3.4575931e-05,0.032105653,6117047.4,157,5.0423175596481e-07,0.119365775126038,18485909.9144276,130725378962.274,134237828540.156,1695684585639240,91728489.0756619,16130839415.9446,9423300400.17857,26144963529.1978,3884148979.68073,7202761720.94638,1970983213.86335,18807690421.4175,13161407600.4989,4845824429.07601,1834671881.13644,857172292.522332,425241882.253921,11235815766.9907,3750951215.01749,1352408556.66704,529850185.865288,229153467.413978,109913271.141658,7104049262.25692,3017639108.89112,1211180361.48245,558308133.601356,270109623.839896,124852363.577852,54591456.6933609,51699103345.321,31865584335.908,21124318085.4876,17208092463.0961,12340730310.343
"1890",1804,51.586415,35.545607,10.183579,0.019373967,0.30469721,1.4668952e-05,0.046324779,113431.74,96,8.47694817639461e-07,0.194644293247103,272568.958790878,2080549998.16739,2344593420.42427,28810897060133.9,105701313.854445,5373635.7590174,2758334.73775009,12330925.7559103,6500591.58731315,13358943.5480749,4605621.87658893,44831198.3042837,115778645.729836,40638312.8439009,20768641.7558895,13310602.8829065,9534056.52994062,250769371.557078,114677890.679499,66157069.9784995,48203569.3051196,31184159.9987188,20554733.4089272,555546044.336284,322442260.239559,246231849.65282,174637309.488412,121558601.2359,70456970.3061355,32384078.9259039,20462896.2526777,69296355.3162607,200030259.742474,531546794.927842,1523257114.18501
"1891",1889,122.00982,38.494717,44.351626,0.01209856,4.7210809,9.4348714e-05,0.03905511,4734593.4,86,9.45903914073525e-07,0.21479207719216,10890596.1580078,65614152566.0015,66085374386.5058,812381230753500,74594743.8475312,4428552912.53699,1391544781.42258,10473283199.2168,1170092135.021,3176750316.36816,400253611.840841,9195722677.37237,8655398899.4108,2680379127.37766,897520280.730814,311099598.891246,127019948.604386,8367811606.5126,2550619657.95353,788417793.306342,253619131.797715,119253573.548234,70831485.5341393,6983614422.56995,2456436104.13439,907912608.269385,362801576.395559,170311437.792294,89937931.3950076,56189568.5029898,16293380893.1764,13942818740.6024,12671417855.0149,12150553248.6526,11027203649.0596
"1892",1827,138.71123,19.563052,10.802207,0.0096040764,3.2822136,2.8296654e-05,0.048738619,7793238.5,222,3.44688791553188e-07,0.0759942272513144,30585434.6840305,369895622304,381809860532.196,4989614628551463,163136953.262158,38673998430.719,19246767457.5893,71217662859.9067,8216611757.26595,18864770755.6832,3977494243.85292,51091053786.8876,46285011576.2996,12908320935.5325,4410134712.24332,1861918615.787,982289554.771346,38890157419.5479,11373094648.1886,3355018327.77002,1188302744.42354,529763437.291628,348509389.019005,31348850370.1221,10258864566.8265,3766739837.43644,1558985031.84991,766347191.935192,419042468.790322,270150412.456119,129138428748.215,82149930543.6897,66447675394.6337,55684845966.2407,48388979879.4166
"1893",1950,161.62055,11.798,43.885319,0.017693195,3.7487198,5.7136957e-05,0.033424401,6863825.7,506,1.54772664203894e-07,0.0367962722784906,37279773.4269687,497484827809.792,501938559399.874,6409228933620693,171922421.850991,68266017232.3848,64759625547.4824,99709356311.8892,16019033978.7847,22397635138.322,22198201737.9727,58192068717.2574,41055365302.5565,11932096088.051,4932045174.77709,4671149838.4993,8390035674.84357,29228260145.2332,8180549660.93722,2578002314.80686,1336085299.69321,1598839534.04333,2983495028.37542,20238279267.6384,6851969182.6982,2606354044.76228,1135574146.16125,726956683.925183,769525822.656799,1182037526.12179,232734999091.756,118806939572.337,70980692078.7275,45905231983.0892,33510696673.9639
"1894",1842,76.487856,40.590441,19.915584,0.019546711,3.14491,9.3673752e-05,0.0106591,9145217.6,65,1.2405731525523e-06,0.222464540008289,23259916.3717973,26392719046.3205,26770079404.7893,331981531771004,14272688.1070618,197125769.50994,60140132.8024615,757116522.331855,105334061.161479,460586767.160116,40931890.5646517,1739662523.76156,3014903074.64976,751525984.972361,215446853.562721,64889574.3091331,25347856.8910652,4537430406.38509,1484613934.29243,455868468.952764,172532184.512015,51834571.7329292,20144815.5043266,7952099733.51892,2417323762.34078,1460144396.57467,534573217.216484,183989278.802911,52925742.1613127,13587881.1175587,1014382424.64426,2346515242.64781,4072113344.38504,6722424381.37956,12614644011.7326
"1895",1925,74.310518,49.780791,18.139414,0.012422207,6.9222006,2.2203087e-05,0.024743836,8367183.6,41,1.72094038429242e-06,0.321719479201163,17331995.4784311,40400320538.9029,43970625242.0782,623179212938266,35955422.0813054,360069364.833061,112755856.645587,1043720719.68688,198448060.59078,795197298.832405,98891351.3537157,2943161860.6926,4667283138.84103,1197929072.67553,486764365.528148,144897729.01135,78996465.5257656,6906087263.47583,2518004376.33552,843814662.891144,421503850.719792,136757425.272688,71271058.5116644,11316123970.8703,5361538049.48269,2586398312.87309,1000017662.98637,492302838.154438,138646941.999178,50043544.2886086,1516545941.16553,4035698571.4695,6575870771.58183,10897438637.2066,20945071320.6547
"1896",1897,107.78035,13.173529,24.26612,0.012953475,7.1737468,9.3925011e-05,0.017229552,5905023.4,349,2.32652148227032e-07,0.0406564282069703,35588496.9939376,146872553294.298,147374369526.354,1815053648401864,51001132.4364458,6698676422.58011,2189024609.10173,20280091824.662,1360820030.83739,4687831462.07324,521520952.000911,19306004458.1588,20357996284.6369,4571058425.5483,1080608961.02299,307972282.220256,171179177.515544,22031554719.8194,5012761425.74667,1180036869.67132,309267537.854645,108385675.361072,92641267.0760003,26856105615.0835,7125581631.3783,2010458921.96709,646785960.76767,244272572.33649,122381282.556993,101351156.376616,29167792856.3439,25876176903.0703,26488815130.944,28734647495.5291,37106937140.4667
"1897",1812,135.43304,44.256843,21.569003,0.012949536,8.8837215,5.1814246e-06,0.027140564,3384554.6,64,1.20678308133623e-06,0.286292391083883,6597357.79071591,25547690866.4558,30904796290.44,400144358589646,60652214.3080896,2552053653.71602,1212023635.14967,4671582206.30102,946581748.278345,1371074014.22076,441415329.649537,3568120702.26222,3378811121.49553,1399468310.40248,693691812.223563,284425896.200296,153051931.647077,3131707236.85419,1273466498.50395,583310538.315664,264369558.632363,118607737.087707,62025679.5040324,2391262405.40421,1284445118.74728,617568436.620495,253311524.055927,139868075.256085,68139758.3199044,44413361.5916607,8435659495.16671,6327191794.41086,5909449071.96895,5433487248.8979,4799008679.99557
"1898",1952,74.306703,20.459141,3.9866466,0.016136132,6.5655036,6.4016214e-05,0.015401811,5031124.5,184,4.22780880947978e-07,0.0749556679450289,22170830.8135393,61559455608.7954,62327178213.3644,801206202710827,36137852.0024404,400345906.91717,117241880.956826,1916965843.79197,179964550.197159,832218014.145185,60870123.3809336,3910879939.42866,6270626574.89123,1476234805.97731,373451471.932644,115063174.060997,47808163.234695,10062446427.5607,2813270641.27693,977685147.389398,352858116.777927,133982984.077677,54650995.9759174,18837666478.6704,7640325627.32236,3397862958.69446,1479369464.64561,603159277.696926,205347297.781264,66882346.5800943,2434553631.66596,4983932627.15194,8283184190.09687,14394894313.0585,32230613451.3911
"1899",1820,172.56709,26.192668,10.603637,0.019649404,8.1194764,4.6658199e-06,0.032506483,4944044.9,223,3.43220942590081e-07,0.107403443122829,13699818.2062134,157076276777.015,187173908215.561,2445494361609702,178505606.775174,23314921202.3431,26173835703.3659,28537249846.1784,8490497246.57985,9529857085.87482,12585046536.2458,18041549687.1121,12374540339.3689,5164561033.21343,3194683912.54211,3739739546.93,6925487066.62747,7814238220.19312,3266178072.6466,1559114233.75596,1234351027.55788,1749311928.87405,3184401843.95562,3779062430.89159,2151159146.79255,1064532894.62746,626088632.771046,613284702.6463,892586691.814275,1167629182.65293,78026006751.8873,48646950555.8126,31399011898.682,18807595326.9832,10294343682.1961
"1900",1960,25.352698,7.3037085,25.098289,0.01360763,2.3830392,1.6578079e-05,0.026778959,9691102.4,746,1.04401564966211e-07,0.0211083260111285,75359256.6831658,834579772298.47,861042377328.472,11055507668131604,146704043.467579,921523336.828503,1708062176.37249,2005856924.37128,989638007.003521,1203083904.04611,2778042543.26614,4611828746.20434,13993480170.0067,4703410585.35649,3127165230.48866,3171283948.16765,6285226021.10623,46646042666.4662,22240537684.2666,17083230599.7021,14930381290.4817,14371141430.0132,18364673266.2049,176775181695.59,115360708838.377,94603453319.7208,84863679769.7479,75027549402.0334,68141109913.9198,67136085858.7302,4635442437.57227,9582593200.52012,31280565955.1257,133636006937.135,681907768798.119
"1901",1933,113.73164,37.759422,13.24118,0.013312239,2.2307239,1.4313984e-05,0.049348707,9227993.7,76,9.95253033042796e-07,0.205774536099796,22727210.0199968,153618852019.175,165796854534.855,2191942638948316,96445742.2191159,8248080872.51932,2741353365.60887,23903215867.3235,2672367973.71179,7561103360.23526,834459974.220314,23353298002.7257,22028007665.6333,7382721313.69252,2471437670.44177,756388562.282088,387589997.628738,20053924626.5382,7322088969.28254,2159715784.92721,835435322.192332,325529454.637654,195605388.034585,20594236792.4157,6913621905.13991,3021241888.39501,1174080190.42615,478325250.162023,242217591.330223,140806745.350054,34892650105.4517,34421229310.8931,33026145209.6784,30892299545.6125,32564530363.2191
"1902",1958,174.95819,20.888796,24.382141,0.00130269,0.74647696,5.5636677e-05,0.023695322,5059074.1,329,2.41196923900185e-07,0.0747421027781894,16887109.644168,166718238664.477,169000768611.846,2129712682276774,126114695.004202,23948042828.503,26671090778.4861,30067638080.0587,7570601264.33412,7856341661.20392,12484249302.2465,16084221821.5041,9493589328.39031,3728484236.64976,2308667224.05072,2929466518.84909,6193643190.23607,5243471036.35126,2072517663.16981,943327115.769997,778993994.3968,1289416143.00257,2740602608.13839,2379239762.85005,1260762271.18987,575696755.496969,340933386.884987,379464210.866104,638510489.348377,1021796939.8681,80686771687.0478,43995414049.2887,24653850498.176,13068328560.8288,6596403816.50445
"1903",1959,42.35886,42.991629,4.6457487,0.015310383,5.1381974,8.5637923e-05,0.027275051,9553188.7,72,1.14280576052512e-06,0.271695212730283,19094851.8310193,76525374356.871,78314310401.1089,951779202680221,49844806.9198458,118897352.308495,90480302.7491171,183080049.259776,213757146.322847,351799030.194332,235873860.987358,602520320.031417,2320515346.44791,1002664792.35708,667558078.608766,422969165.118247,497478073.72122,6445836776.4217,3217810103.86536,2508660259.67911,2029337332.43385,1324007703.97314,1057100791.6616,17277101880.5328,11486790474.9986,9297434766.1055,7037768151.38833,4892475056.26875,3279220911.9589,1753172673.71467,392457704.317388,1403950357.53596,4911185456.25322,16582752968.0348,55023963914.9676
"1904",1905,172.47866,24.410911,28.028957,0.016227443,1.1326947,9.984598e-05,0.023518373,6209635.7,255,3.12346978796438e-07,0.096472737258983,18274432.0391955,156843116281.367,158113806905.925,1985145324979169,108629659.226693,22344328312.4047,24155160546.7948,28458038799.2444,6951606687.08485,7862201421.14467,10357492491.3157,15876257759.7302,9834495305.3992,3859135296.65206,2319077307.1721,2706484061.32074,4819748984.99925,5386048695.78291,2101247094.35375,957114983.952741,770828680.620188,1128338849.05186,1998978242.1144,2423316754.29702,1321933248.20986,620106518.332182,346568510.629064,337322033.989152,505034492.900013,672941828.428887,74957527658.4439,41047558359.2754,23538940955.5433,12342556545.8758,6227223386.78618
"1905",1835,48.984378,23.099498,47.104044,0.0051962974,3.0556099,9.3893352e-05,0.0074186434,8468450.8,178,4.4109453080752e-07,0.0976971454394961,29245001.1631161,47806895263.632,48280945861.3032,614927753439062,21026764.5403486,69829694.9452723,39005265.433316,207179264.724184,89540000.662912,203193462.003157,67227618.6902721,703554234.842091,2108025024.19462,650862862.657775,309619489.005343,197446572.586482,164463875.689275,4873413180.77725,2117009394.11034,1294421656.66067,818676615.673967,553858203.13156,386570464.204478,12782375785.0609,7247462175.17194,4875340344.07661,3689900414.18497,2571565947.14275,1493359913.92651,767044401.746603,316014225.102772,1063515316.19843,3430417824.13349,10043949514.5583,33427048981.3102
"1906",1828,139.62883,7.2082145,8.6854495,0.019711479,3.7634957,8.186511e-05,0.044963547,7250860,708,1.11362893476556e-07,0.0212712035571701,57787169.3768496,983044160761.539,987949403132.995,12530284710867700,216835066.434099,103612350525.066,71175548284.2492,190770955674.149,17519470138.2317,35399423060.8249,17632273827.2401,128872231095.469,108490972736.867,22207407951.3712,6538596236.88384,3613410190.55368,5671472709.61926,98864537382.9101,20284338670.4261,4692442340.95288,1632513006.46452,1290630123.26656,2475849700.05107,100877450237.676,27143681879.696,8850488791.30643,3963794858.12922,2360671922.17546,1792971825.47184,2215919963.94368,365558854483.463,199423398121.766,146521859825.295,129240311224.071,147204979478.399
"1907",1968,135.92359,17.180734,11.637401,0.015756497,7.1281809,8.3644232e-05,0.049944677,596526.19,266,2.91991996748355e-07,0.0630410720979698,2597497.34151271,34251488807.8091,34540412795.106,444707996683073,171206333.718166,3168207646.67021,1643227839.56294,6624288012.94127,716377869.595628,1592726931.32168,342008193.837146,4696068462.11355,4082969456.71512,1170038110.27462,368486686.559292,155633413.785092,90776360.6065399,3782218458.53907,976521356.108358,280524983.058333,97900701.0056116,43366445.151123,32428503.9826025,3101869570.16999,951120778.90493,352856323.563638,138182114.125817,66176935.6696621,38924193.3560244,27513447.4877677,11435723499.1744,7347181456.868,5867904027.94067,5212960447.8451,4676643363.27783
"1908",1941,84.659423,26.240615,21.180177,0.0094913552,7.1983119,2.7478704e-05,0.045401744,2252581.6,122,6.42716539540749e-07,0.0995825006364437,9212361.14429517,53466260562.5825,55815479671.9009,711828471169889,77268841.2905625,621968484.399628,141143348.747535,2826350161.51153,255470266.711534,1140886288.6561,77136843.6470901,5480375213.85982,6997740287.23342,1861757081.93509,456655322.175949,104775647.522803,37409647.9727468,10097015137.8913,2683713082.6677,683843910.189462,198809001.186047,51080222.3462344,17841071.232445,15377322743.4268,4556648612.02256,1562620076.16705,440943934.472222,104737600.078466,29437671.8780618,9798013.96930774,3589461994.6587,6953868612.87454,9458337986.84001,13732302425.5132,22081508652.0145
"1909",1976,121.96508,9.9099234,39.381353,0.016611363,5.2392404,7.4084683e-05,0.015098081,2784536.2,517,1.51158125636032e-07,0.0293331412284259,18748812.0879479,93383005364.7548,93655475760.1871,1198425753669690,63920089.8727906,6911093221.68292,3341454509.28625,15729120183.0172,1223641856.04396,3278254996.86082,745755965.12799,12585923007.1712,11830511873.7574,2578155311.98418,662302009.892978,253959701.968363,230951757.89766,11825639958.0792,2566477977.98089,610177207.149183,182491019.723176,91509560.1830163,120971786.854027,13383292013.1577,3525481501.55383,1093850113.98538,407522928.72034,204463291.20549,134969345.062121,137504661.841853,25981667913.9864,17833575825.2039,15555880655.5006,15397267509.9695,18887083855.5267
"1910",1836,140.43984,7.2685452,34.673185,0.01917079,6.7359762,6.5574248e-05,0.020139315,6678221.2,699,1.11929751072003e-07,0.0214363382063057,52947648.9489146,403481304927.737,405313037818.087,5180454461187159,97841066.8656017,42850393773.1015,29883750416.6134,77819630707.7267,7435188009.66735,14747454702.9347,7213501413.86753,52902470729.8622,44544752689.8303,9397561328.75764,2677830511.33415,1562388220.15328,2381846587.32214,39705925385.102,8324101322.14947,1926437251.04598,698744153.851643,526781799.280083,1018716151.9814,41046559234.9465,10915838047.7392,3578274872.86254,1599967861.31299,942419479.068083,727236867.176832,885266300.399137,150553774897.442,82298614856.3318,60564379337.3976,52200706063.4106,59695562663.5053
"1911",1967,6.9587626,35.744403,13.539992,0.01671796,3.3560438,7.497374e-05,0.035466767,6224010.4,145,5.31621952957194e-07,0.175811632818568,13112571.4550782,139277376934.558,141121771540.564,1830724994364252,139616016.632288,208438949.991485,313479269.628474,318891525.742111,467828792.889377,447538029.974952,737613500.287287,639517132.10426,1672290355.85741,1477566383.81173,1391811165.82089,1339268152.41652,1532603617.63671,5155686562.26533,4887528383.37976,4840206772.98598,4505871431.70875,4586538179.57025,4534604748.44642,15690955174.2073,14611477364.4571,14625037820.2206,15660423657.3497,15302153939.6056,14761594533.0172,11412846097.1884,840809745.36207,2292497455.25588,7413539675.54325,28510436078.3565,102064488586.046
"1912",1844,114.03761,12.975631,32.003644,0.003122376,2.8037653,3.7651981e-05,0.0087487508,5191102.4,366,2.1637702625122e-07,0.0406702258541792,30161455.671386,70484437572.6724,71098629147.0192,897778072596673,29765740.830884,3997115253.09781,1548202656.75232,10962399921.3432,797010284.585217,2466496406.36851,344909700.155639,9444113221.78475,9357645228.85144,2244152053.78665,575138210.085907,183098058.786019,108695732.527376,9901823128.75909,2280479211.36182,557221701.640598,156509717.526334,61326300.3701071,57576018.862066,11587309343.4689,2969458553.29354,919511255.67816,306101292.55163,132623998.590508,73328453.8049191,66383442.9866184,16507717831.1934,13052529612.8941,12468729284.0374,13014936078.52,16054716340.3743
"1913",1966,108.42667,45.007898,42.528443,0.0014915641,6.4264863,7.1325934e-05,0.020782737,4978560.4,60,1.41381535111818e-06,0.273641133578222,10989614.499599,24575432358.7195,24967013039.8435,294321944989695,26781826.1505383,978220839.526938,257427663.575262,3493548011.04088,303172683.27898,1110283071.85528,95154518.066225,3289939804.28547,3390374361.81027,1056484443.16975,326808003.253687,102762653.352831,41661834.7346464,3710667730.90132,1178827422.44851,287111304.351318,133379452.274385,33655530.6689142,22366196.7263145,3498802890.84564,923905646.364745,467485058.231093,150690270.428708,65295546.5100201,30676973.9290831,18311128.2132361,4729196514.14308,4798550077.48595,4918091296.32118,5366007637.37076,5155167514.52252
"1914",1843,151.40085,26.540071,3.2205036,0.0015778022,2.8026777,7.4750857e-05,0.032495017,2235868.5,158,4.88868940318275e-07,0.116225657347028,6832886.10183016,49880124720.9245,50542945922.8626,654351373999470,95765005.3356231,6070532764.3517,3868379392.18593,9886262026.95382,1320765038.91104,2789660858.66236,809921760.914753,6926789644.48226,5375370177.41868,1766981917.55126,696166109.399982,350696411.214155,173517674.395112,4110188053.82659,1324033616.17373,448733962.589008,191274431.936947,92889800.6226462,41069307.0976924,2464016260.65852,1058883939.19288,418438985.369199,196364364.34352,96544310.3639903,46326091.7013893,19139022.5454751,19825174183.4914,11847137302.9704,8362732289.9792,6208189172.24662,4299712974.17498
"1915",1984,102.25966,29.268113,22.983185,0.010616641,9.8204169,1.2545244e-05,0.046871387,8582873.7,110,7.38304857583324e-07,0.127520015001792,29378927.7929527,183014281891.487,200513653915.186,2468968449152104,84038752.7602131,6410308368.29673,1505646094.94497,22944406825.1441,2001088678.69411,7603616330.09151,617826474.400102,27408168710.5942,29159880753.0495,8336246580.02013,2180224210.13677,667106413.071377,253593036.750504,31681842074.4964,9006922777.62655,2478188567.28724,729084853.94774,236972569.030652,122387717.921679,32399942325.3353,9901817874.42478,3160462498.89393,1060544821.06142,390790749.837984,159860922.975945,96723687.1523038,30860361288.3858,37630700193.78,40597050993.0283,44255398560.3103,47170142879.6817
"1916",1949,126.59973,40.808223,17.512756,0.0012949184,9.9242309,6.2108475e-05,0.018975333,642148.68,76,1.05629757275819e-06,0.244152620967328,1373191.34217125,3871500568.73068,3922957939.37669,48866786173325.8,35586290.6155957,298116563.063924,102640278.1587,646953949.300283,76553130.7115783,194650584.853341,29673494.1394109,534212672.514699,456200929.737571,169564232.537921,51625434.2431769,19741467.7914524,8764448.33129676,466850148.718539,157368157.748055,50050396.0219242,18623043.0174986,7796095.02981399,4496901.00188982,391878318.369653,140565085.096144,55805872.9493087,22176100.651635,9460386.31167501,5670665.30871072,3519583.7684881,1047710790.52291,835089882.219029,705896512.641418,705184741.53772,629076012.455615
"1917",1852,7.4886148,26.273787,12.303314,0.019712429,0.8569868,7.6495343e-05,0.016275476,1443179.7,229,3.45117774702862e-07,0.107997015002217,3988008.13449054,22828443432.9081,23025044034.1158,291338352258638,73053600.3021107,27413950.401732,44491601.9889714,43018844.2574284,61789762.0103892,59185579.4356134,99739036.5850938,88923257.4817058,247707487.105255,198550690.841896,186544700.264086,190162601.86242,244823267.151211,822840147.832444,748967936.983351,716919403.598861,678115967.381995,672518824.055735,692313681.382809,2684158670.30491,2592191749.08926,2543009143.55573,2510554202.18289,2463411436.49546,2369850409.2089,2037841682.65768,114924396.648132,309637635.512802,1067788747.22487,4331675961.23519,17201017293.4948
"1918",1957,130.55245,14.126548,46.759409,0.0086940741,1.6126939,4.5609351e-06,0.030967079,1940180,339,2.29129573409012e-07,0.047723107549629,9885931.42129818,88028373284.4866,98309418487.123,1265651920475212,128025561.430509,7910610240.6976,3854186972.7058,16863832038.5827,1729723400.14147,4282426473.95245,874397153.397873,13619557697.3481,11781388679.0522,3310377265.44564,1003477861.2362,404074034.079536,259949410.033961,11406370154.0465,3097365419.01888,890331620.619714,296534022.956604,131734585.567235,114983600.579424,10937154806.3592,3419941096.06568,1164748943.42644,465904563.725959,237705081.080439,139759236.505415,112884130.497951,28628629251.9861,20506104724.8399,16759267249.8475,15937319402.7884,16478097857.6611
"1919",1850,44.422512,37.748142,27.982184,0.014996432,7.4193448,8.4879417e-05,0.017917139,1632931.4,83,9.29801377032694e-07,0.217748324884533,3673431.30179897,10561530523.3026,10772279778.4561,139585191591224,37998585.0076647,14184186.7288483,11552262.5092821,27134351.2638585,27376058.7694641,44164021.1819854,25444951.9866355,103635574.79949,331270695.225082,152612872.000217,91978445.9623357,69390363.8182957,55086529.7509031,961856763.025316,493460430.447453,324894424.169196,215125565.356491,168068560.119562,120681648.732087,2522579994.70491,1612000945.74572,1167249344.2738,932909982.945318,656367475.421681,445231950.975703,198022378.542473,52870800.501989,200620606.737575,700338906.756834,2284087391.85011,7534362072.6096
"1920",1913,39.352391,29.438196,37.476085,0.016256737,6.4675932,5.3821031e-05,0.026661927,9882807.6,124,6.17915080545888e-07,0.143138792578294,27570910.0016492,143124681181.929,147027491227.691,1918881108014656,69598033.1407223,163485719.37753,152204747.594998,251099805.277806,351980689.079643,504024249.96852,344729357.941345,1041749833.93973,3349658360.40619,1658852568.38617,1217618169.52977,948731758.437704,895759977.874506,11478972396.4174,6456978939.82848,4210517259.72248,3296606836.36083,2490151520.39825,1868986595.26113,31041800995.5534,21784843391.3687,17023015723.9723,13838692460.219,10798114315.9747,7830940929.7503,4027974625.04987,566790272.250335,2242484130.92923,8070620834.63434,29802213547.9886,106345382441.888
"1921",1858,148.36178,7.2936703,30.977424,0.017935263,6.1339555,7.6424423e-06,0.010855873,9027534.8,721,1.08596190893444e-07,0.0209634086900705,72090539.9753576,303024094661.786,316734655820.251,4045253364161330,56113511.780382,36645824167.1702,27488236037.7112,63209309854.3933,6630279296.26781,12005989212.9681,7122149402.88987,40104277943.9205,32739834272.726,7130434692.446,2261130262.10116,1465041681.9736,2237492495.17832,28653226564.7391,6137247693.78163,1520735718.12985,560079550.390737,464364596.75055,814299026.518245,26654354659.9268,7468338268.70575,2558386762.7366,1146229525.2747,658419395.130252,494094534.224122,564880204.196226,127343370059.275,65862695856.0462,45833933404.425,38149953150.3101,39544703350.1944
"1922",1860,92.155353,1.8163687,40.776784,0.013019883,8.1520306,8.345385e-05,0.028879215,5435966.8,1462,5.38135916024056e-08,0.00699834996070964,91535770.3975617,980788272414.103,982663101312.82,12490082230052256,136450287.96726,42705710939.0891,32884098506.833,111239393299.272,3552498429.33034,9764113066.80367,10051412606.7962,91136972218.4839,100140650703.401,8100070235.78195,951622877.456247,861348595.389093,6364529196.07155,121774979498.46,12521077301.9502,2858448379.42154,1486922186.77569,1430493764.52254,6146708355.62967,256514175864.845,68372052306.9238,34600148004.7114,21068578578.7365,13882659689.0658,10109817411.5853,14144619295.4856,186829202745.194,114504996321.414,116418221608.1,146218629486.759,418692051151.353
