"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"94",81,113.31782,36.32646,1.9294068,0.0017462771,3.7038874,6.141506e-05,0.044442495,5185406.4,56,1.88191648161122e-07,0.0214147040275504,53362308.3614811,411933076693.044,415709851811.782,4381054.84147941,0.000496638001561986,0.262874651353114,0.0988172243511203,0.638308124295766,0.000496638001561986
"95",109,160.33275,3.5418222,8.8701896,0.014892539,2.5196105,7.2448079e-05,0.027050574,4883769.3,300,3.16689339281522e-08,0.00508375062561842,86846303.0834478,1401480150657.21,1400783746159.74,13308398.3714287,0.00186790421653042,0.280009010335607,0.310861582479615,0.409129407184778,0.00186790421653042
"96",89,92.389266,15.902877,39.750741,0.017549234,6.0439401,9.4925887e-05,0.0089972335,1393142.1,105,8.87769148623633e-08,0.0062687155122612,33638032.9809075,47623815897.3999,47456354936.0219,442368.022092498,0.00148177059920444,0.188915299231993,0.0626282418771273,0.74845645889088,0.00148177059920444
"97",119,74.572787,5.8595599,26.30466,0.0034821442,9.4354502,7.8816007e-05,0.0064676793,6092397.5,199,4.73824200765981e-08,0.00512696738196822,131401404.857715,279821465050.329,279088326744.083,2631552.18691634,0.00183430017083256,0.25445020624997,0.163516414547846,0.582033379202184,0.00183430017083256
"98",83,130.57416,35.559611,23.589769,0.012492396,8.4720827,1.4581557e-05,0.028519099,5114246.5,65,1.46661418517315e-07,0.0259273922111649,38374653.9408685,334019994059.49,341232559748.446,3252967.33170509,0.000375619733702225,0.317227487638972,0.159961758308737,0.522810754052291,0.000375619733702225
"99",76,149.00711,31.969533,45.536153,0.018402761,0.52881564,6.5014647e-06,0.046835215,6839354,107,8.91911587530371e-08,0.0230170271924438,45080680.9689923,1205140272906.72,1206697215521.36,11516059.3520562,0.000415161491893764,0.34394250358159,0.211830416123981,0.444227080294429,0.000415161491893764
"100",97,84.225126,12.466541,34.070041,0.019918176,1.6321602,6.9336484e-05,0.0085826666,1685199.4,132,7.32725573717392e-08,0.0060672608406095,38193812.9283949,66514611436.02,66411611556.5301,642331.617566168,0.00159165733567994,0.217977290263873,0.0861249836751916,0.695897726060935,0.00159165733567994
"101",117,49.425867,14.503603,48.073835,0.018960535,4.0353352,4.4955942e-05,0.023630519,3178092.1,144,6.6572041368082e-08,0.0103823092836006,40121962.3538512,379037534772.902,380410599060.961,3646758.25980622,0.000926682143110217,0.293422097554137,0.180450562489413,0.52612733995645,0.000926682143110217
"102",127,117.37056,31.71437,3.939206,0.0028398388,9.4545426,1.1608088e-05,0.010956787,1434529.7,60,1.54437043673117e-07,0.0196135045464858,14601376.3734555,34221548804.4408,35458806192.9821,328569.19203733,0.000489521733745212,0.285101012551671,0.12273815022883,0.592160837219499,0.000489521733745212
"103",86,41.975078,31.878089,32.352582,0.01939231,7.6470778,7.9863371e-05,0.030667698,874994.89,84,1.14112565453705e-07,0.0233615808499443,6427376.43241603,78946987518.2843,79205079027.5963,759216.760243407,0.00041164988321272,0.32778556847403,0.180842859706659,0.491371571819312,0.00041164988321272
"104",105,89.726421,30.240108,38.898914,0.004246525,5.0876262,2.7688978e-05,0.0088892778,2009887.8,58,1.68162478756262e-07,0.00803009468556904,52141006.4980498,35956819055.9871,35887394928.5797,350024.970663103,0.00121226368937564,0.141044993614047,0.0256948421919895,0.833260164193963,0.00121226368937564
"105",114,128.64779,41.186654,33.250705,0.0089838282,9.7978513,5.3523303e-05,0.048809968,8258754.5,50,1.79284559122086e-07,0.0308749524955327,57536496.6419072,755219581704.317,758699158840.751,6801152.20995309,0.000291677517085425,0.316352051524043,0.151003669957478,0.532644278518479,0.000291677517085425
"106",125,57.157117,1.8441609,18.255668,0.010426076,6.0787399,6.8700552e-05,0.036936778,8493066.3,276,3.41081823314027e-08,0.00424510437296638,187702104.550292,3092790837538.63,3094298049003.39,29129283.4438987,0.00221866063982191,0.252007869555365,0.263243396931259,0.484748733513375,0.00221866063982191
"107",112,28.758154,46.276548,8.6072278,0.019398001,7.8636271,7.3453004e-05,0.03098996,6163448.7,78,1.18139287562116e-07,0.0356487663004435,30188404.937499,542385529747.119,544260477868.713,5015286.51808286,0.000259383979853418,0.361289131106909,0.217988535013478,0.420722333879614,0.000259383979853418
"108",122,168.82151,1.6058233,28.025813,0.010813937,7.8655527,7.5545043e-05,0.035356513,4187514.3,335,2.88872001906586e-08,0.00427033702978467,84666301.4582964,1722370375820.18,1714943321566.31,16595870.2003159,0.0022563752633061,0.259541994468363,0.346985963517356,0.393472042014281,0.0022563752633061
"109",91,152.27668,35.311514,4.4179755,0.0086540186,7.5067007,7.8778994e-05,0.042767627,7445434.7,105,8.87956303196497e-08,0.0253056890935363,44538070.7202015,1203116167839.06,1208307677447.6,11265706.3930983,0.000370026388929612,0.345102862374096,0.227134989347526,0.427762148278379,0.000370026388929612
"110",94,48.477109,40.225012,22.664414,0.0064963526,0.69156631,5.3102387e-05,0.020295181,1634992.7,57,1.6576853027897e-07,0.0304841696441814,11093183.6762234,67224146508.1546,67669353479.252,639394.60845747,0.000312010567224067,0.324087924003951,0.158010836787412,0.517901239208637,0.000312010567224067
"111",113,38.295273,42.946997,14.678304,0.01019581,1.3811506,2.4635778e-05,0.048254228,2633464.7,65,1.4347867868655e-07,0.0338925334793369,14951365.6984737,297249689324.045,303961849251.248,2834782.89260981,0.000281380735243743,0.349421925229952,0.192081331723757,0.458496743046291,0.000281380735243743
"112",130,69.446647,29.274987,23.089032,0.01479163,5.847263,5.3954187e-05,0.012006032,9674271.1,64,1.50143251732431e-07,0.0158647365510556,120033372.872972,260324002443.637,261215190617.068,2510060.67975381,0.000607767038600636,0.247741109073853,0.0952134733733904,0.657045417552757,0.000607767038600636
"113",121,127.76753,39.326567,40.94913,0.019847969,6.8231788,5.9353514e-07,0.019561811,6908989.3,57,1.72278441505594e-07,0.0288807579339978,50441165.519856,263538093236.726,140452959766.788,1379229.9697678,0.000181211059524051,0.380248981489422,0.195683191080857,0.424067827429722,0.000181211059524051
"114",84,179.90242,47.377208,15.249266,0.01870297,0.9940314,7.2233153e-05,0.010489813,6929137,330,2.77753233437384e-08,0.0197114803692909,29761387.89519,877031345442.866,871541954771.966,7988428.66847031,0.000462090461886466,0.373958448154232,0.312670795880869,0.313370755964899,0.000462090461886466
"115",135,152.20362,37.115704,16.192383,0.006460688,5.2413749,5.4083076e-05,0.026409615,9003400.1,101,9.29512659143252e-08,0.0268677493150675,51899912.9308908,858217968203.731,861599524061.651,8088763.41374377,0.000350794877177151,0.352562823798258,0.222441026488121,0.424996149713621,0.000350794877177151
"116",138,100.1063,37.95719,30.239953,0.0028360611,4.6876784,2.9905416e-06,0.040725427,3239662.5,46,2.16826473872983e-07,0.0154206988218466,49695330.0812713,205236393731.201,232976589321.319,2323712.6484448,0.000734216249325062,0.232386707077724,0.0733012458276203,0.694312047094655,0.000734216249325062
"117",143,101.68176,44.30674,35.722281,0.010687699,1.0684511,6.5836748e-06,0.018895421,8685401.9,35,2.62802940762902e-07,0.0193580646165954,116844105.129829,210583221048.744,223300646104.723,2053942.3264702,0.000503851487677548,0.218850656750327,0.064341592778698,0.716807750470975,0.000503851487677548
"118",133,26.555941,40.900104,29.406693,0.0029101641,3.8734054,4.3752419e-05,0.046922268,5985461.5,108,9.75700241674438e-08,0.0299376056553451,31725063.2599908,965591575048.398,973285323679.5,10256055.0357485,0.00035478872636663,0.359991441495059,0.226811441764162,0.41319711674078,0.00035478872636663
"119",99,32.098987,26.856769,17.953353,0.019357474,2.1872032,3.1290735e-05,0.028578776,2919674.6,119,7.9333016867885e-08,0.0190624546250829,21915244.7887886,352981961834.031,356565061026.534,3366198.45810906,0.000500274516908148,0.335207486288904,0.215693437818858,0.449099075892238,0.000500274516908148
"120",129,122.64232,16.287397,22.983822,0.012427726,0.18634184,2.0173377e-05,0.017980723,2304552.2,121,7.82553661440117e-08,0.010813013472315,30287301.5659204,177992889126.235,179418445557.194,1698895.19415819,0.000882708261474318,0.283495471530967,0.150786470038367,0.565718058430666,0.000882708261474318
"121",102,144.43303,23.477185,46.519433,0.01476123,6.5414249,1.6071789e-05,0.010598969,8170256.9,124,7.68643389639333e-08,0.0166731049507006,69015301.4217495,378181990925.081,379411103025.517,3616234.77007451,0.000573507748456699,0.326610286210527,0.205193603934874,0.468196109854599,0.000573507748456699
"122",146,83.525495,12.807225,30.614059,0.015762483,4.1807437,4.1810461e-05,0.020981408,3514642.6,127,7.4636380149216e-08,0.00625602138410729,77968995.7430791,332896330120.585,333943208033.318,3165387.65232398,0.00151991629779445,0.219465859650181,0.0872225018254792,0.69331163852434,0.00151991629779445
"123",120,4.8377323,41.623272,25.416371,0.013396849,5.8117346,6.0635485e-05,0.012286224,8356022.6,253,3.76741850462717e-08,0.020612149425776,39972560.5748172,913495561289.724,909787963965.706,8671706.58715064,0.000460547947545557,0.366753632126329,0.299563874808032,0.333682493065639,0.000460547947545557
"124",92,74.174539,42.622421,18.91339,0.012091257,1.9184241,3.8544785e-05,0.040509544,1127694,39,2.43935636852374e-07,0.021438039509134,13197982.2769456,63080192102.7506,63902412027.5043,607934.94739895,0.000449551069792807,0.226586520496934,0.0736958775959,0.699717601907166,0.000449551069792807
"125",141,73.578005,6.1007854,21.422055,0.0092206978,8.7924641,8.3836821e-05,0.013155053,1231385.8,197,4.80606711745998e-08,0.00524918650568979,26125268.6740126,113404177000.893,113216699244.688,1071930.29911288,0.00180071711339539,0.256288603355216,0.162930480736976,0.580780915907809,0.00180071711339539
"126",137,171.97359,7.357884,20.377833,0.0065451203,3.4189259,7.4326352e-05,0.046671371,3094832.3,307,3.06715225732131e-08,0.00643500812195039,42787745.2519865,1580961941064.43,1579969472875.95,14877241.2911568,0.00146235189508493,0.304963913089643,0.322769228540271,0.372266858370086,0.00146235189508493
"127",128,27.060311,2.4236501,8.2345442,0.010170014,9.8975121,9.7139298e-05,0.040726065,5744002.9,295,3.17494342493091e-08,0.00464506922841092,111931975.125953,2476140251397.88,2476247468518.48,23192739.57509,0.00201643682694603,0.269646288868815,0.304770849612645,0.42558286151854,0.00201643682694603
"128",151,113.26845,40.385976,20.47564,0.011701417,6.5289586,4.0013256e-05,0.011561696,9689220.5,44,2.14411021592335e-07,0.0242893381700661,93834041.7527038,175763112997.097,176822495290.803,1668158.4416555,0.000390745405551221,0.261720659481935,0.0999029148784787,0.638376425639587,0.000390745405551221
"129",100,27.669596,43.718189,1.0045181,0.013066197,4.0243501,3.3767656e-06,0.02349194,9070098.5,86,1.07747454225813e-07,0.0328414240480279,46052927.656727,663392651563.582,647810729864.622,6002796.29882479,0.000275524973403809,0.363000746496599,0.250047257785981,0.38695199571742,0.000275524973403809
"130",159,36.58506,17.232839,11.065315,0.0044943293,0.23462113,2.6708297e-07,0.011885499,9126270.6,147,6.29580823362736e-08,0.0124092898608089,93742357.3437397,578507575866.603,243800762781.47,2256336.58903578,0.000314302551259809,0.310614816572045,0.320442030106548,0.368943153321406,0.000314302551259809
"131",154,111.89412,40.093478,29.339411,0.010076888,6.2001979,2.2895307e-05,0.031454785,953574.2,46,2.15206047502913e-07,0.0233954798361367,9605356.39042214,46895574772.6894,47779003023.5362,472987.198138949,0.000431107487982113,0.260498157248068,0.094395448833282,0.64510639391865,0.000431107487982113
"132",110,112.47287,42.405652,24.275889,0.0019019258,7.1941645,3.4866813e-05,0.033999551,2911348,41,2.2979630279264e-07,0.0253318252346495,27987420.205894,144923594777.983,146513380126.108,1380397.55556792,0.000376009311901194,0.262247021283478,0.0950636590277234,0.642689319688799,0.000376009311901194
"133",145,87.932619,31.190207,42.380771,0.0037592528,1.8155281,6.9235545e-05,0.025237162,4953412.1,55,1.74170942224972e-07,0.00902484154232916,116363409.635542,242735358948.687,241561046875.425,2314010.33265289,0.00105631309681165,0.148346220982152,0.0285698630561337,0.823083915961714,0.00105631309681165
"134",108,99.825093,21.73193,34.391139,0.015190628,5.3349449,5.8741741e-05,0.0069612096,1648058.7,82,1.16283806279014e-07,0.00933340342717876,30588344.2883205,33252615315.761,33255401638.2094,317099.303909923,0.00102171423043466,0.204481438817517,0.0700234282341187,0.725495132948364,0.00102171423043466
"135",149,35.956296,19.471119,29.088218,0.019650649,2.1807537,8.6778856e-05,0.013697557,2570485.6,133,6.7559322622463e-08,0.0138653349004533,24478858.7825462,174963318258.266,175069508621.274,1573067.79610199,0.000648440406934279,0.318421260040962,0.211205924170001,0.470372815789037,0.000648440406934279
"136",162,76.769534,24.163728,5.0626473,0.019125079,6.0703224,9.2858491e-05,0.036255881,4762958,71,1.27727030327917e-07,0.0111602770019321,77483083.8691453,455420931891.782,455898280295.925,4134367.87664,0.000813431817512683,0.219189443328292,0.077529535257473,0.703281021414235,0.000813431817512683
"137",167,159.41671,4.527085,27.460966,0.017200496,6.2340681,3.5207541e-05,0.045394951,7027699.5,287,3.28321652109201e-08,0.00550398417595865,117530201.560014,3264028863393.08,3269740787866.59,30810216.2165624,0.00171499784608544,0.285853145766738,0.301129864735746,0.413016989497516,0.00171499784608544
"138",136,106.21955,34.641778,49.380162,0.0087825635,3.9878633,7.4259197e-05,0.016397731,8470617.3,58,1.87821877307036e-07,0.0171744324609553,108584907.881694,249046975969.661,249264915166.268,2715409.45017183,0.000634850780599217,0.223809365809739,0.0727061028293568,0.703484531360904,0.000634850780599217
"139",107,134.69268,41.225723,18.223561,0.01566884,9.2351481,3.9665541e-05,0.035359788,8346190.7,61,1.60424130922923e-07,0.0319462197354672,53157847.7480117,617657356571.032,624721498572.479,6113444.61211873,0.000309826733929893,0.333683876041359,0.167207281667478,0.499108842291163,0.000309826733929893
"140",157,85.757725,30.002803,39.882854,0.011704624,8.2785289,4.2264955e-05,0.034433358,6687047.9,59,1.6610630319635e-07,0.00978831223475449,141443628.353885,468236336489.651,469436695795.529,4600607.25327498,0.00100378853800887,0.168379254999799,0.038680066813381,0.79294067818682,0.00100378853800887
"141",175,81.955311,17.875433,40.74747,0.0066708787,1.9831039,8.2998601e-05,0.024006765,6880477.7,101,9.73619601017223e-08,0.00781466036560464,139561892.628693,571768171373.489,570572592386.281,5610758.66347999,0.0012557162230394,0.211084578451268,0.0720236202242083,0.716891801324523,0.0012557162230394
"142",153,117.22567,32.745766,47.715972,0.0095277609,0.15455466,5.6769376e-05,0.041626492,2950128.1,62,1.60357217550858e-07,0.020365366628959,29468403.6185831,257497370837.359,258976251901.799,2574780.0923368,0.000490992785328257,0.275644147055166,0.114123715934575,0.610232137010259,0.000490992785328257
"143",170,12.791442,3.0240171,7.2784622,0.0012147693,8.6506742,3.2607397e-05,0.02043218,1201096.9,313,2.9920698794873e-08,0.00481830965113117,21904478.4875656,275552292250.978,276124869271.458,2585958.75053568,0.00194770356039527,0.276829274622634,0.331195273588042,0.391975451789324,0.00194770356039527
"144",144,45.382753,11.37789,37.369809,0.01115867,1.2581553,5.1821814e-05,0.040346298,3340640.6,172,5.51543885064574e-08,0.00879778681944203,45301237.9214572,821003925967.173,824282825454.368,7819604.21342142,0.0010825952163763,0.292698451382163,0.200293662134264,0.507007886483573,0.0010825952163763
"145",165,73.856346,36.02344,49.570896,0.008832826,1.9513911,2.076135e-05,0.015160504,9401297.5,48,1.97007791193647e-07,0.0178142325108943,118994281.967682,243648790258.12,246580199341.496,2331754.58036915,0.000537219121985718,0.233745014950144,0.0781810926962778,0.688073892353578,0.000537219121985718
"146",115,23.476907,2.0903059,49.599023,0.0072007377,8.1871663,6.6145492e-05,0.029127984,1960284.3,303,3.08471983904023e-08,0.00451306851330942,38754194.1445292,622066526085.036,620335906873.115,5798094.31076555,0.00206526847742372,0.263328643328391,0.317910478843875,0.418760877827734,0.00206526847742372
"147",118,0.53992817,37.061514,16.951943,0.010720026,9.2783921,7.452126e-05,0.018133008,2728524.7,327,2.84994229373732e-08,0.0164177195703784,14252688.7731756,581910929917.696,580000666553.469,5405206.76612147,0.000565773971680871,0.362795190305619,0.31670520924263,0.320499600451751,0.000565773971680871
"148",116,16.378261,48.770483,23.784142,0.0017991885,4.003215,7.2794048e-06,0.029031274,2984766.4,127,7.5987032320634e-08,0.0321935779573477,12982984.9835888,382358155492.832,378578326259.686,3653414.52620006,0.000296796890764022,0.36892774122622,0.270204309665069,0.360867949108711,0.000296796890764022
"149",152,22.808189,20.098099,8.0814968,0.0057078317,3.0075061,2.7879318e-06,0.037428847,6207492.4,182,5.28591180419839e-08,0.0136410354383865,53148685.5135096,1474916521196.35,1554681805247.42,14956597.8491563,0.000743392266800604,0.332631446857022,0.268795087747792,0.398573465395186,0.000743392266800604
