"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"1551",1526,141.35061,29.463172,9.2674555,0.0024698103,2.6273205,5.9935146e-05,0.04687495,5795679.8,2941155.73284069,0.0678636939523734,306460028383.692,179280808898.822,442580186854.051,928321024136.564
"1552",1573,34.766534,14.763566,21.587129,0.011385447,7.4708437,4.7417486e-05,0.047490219,8244906.2,7480107.82332433,0.0823018605068645,737670358981.258,525506585372.941,1109328011063.37,2372504955417.57
"1553",1537,100.36987,22.511,43.201372,0.009645738,5.3399907,7.5943167e-05,0.037190636,2763649.7,907655.864010215,0.0182182205856267,58869797460.7565,20466477992.6775,209065525590.376,288401801043.81
"1554",1568,156.57796,40.614922,23.093483,0.0047354337,3.8431736,6.2122295e-05,0.012532094,2555299.5,390676.499872796,0.029250953728459,44451353536.092,29125134449.5302,49679103876.0238,123255591861.646
"1555",1508,97.925174,37.778134,3.2998994,0.01140586,9.9184484,4.599411e-05,0.041736441,209295.9,44050.569663954,0.01245809176952,2427498903.38542,618018656.197046,10635368903.7437,13680886463.3262
"1556",1555,155.40493,46.225596,44.075314,0.016888541,7.3542426,6.4452856e-05,0.021328394,3626643.4,802667.50603372,0.0465401245686481,93154782117.1151,58415817414.6447,102254692252.459,253825291784.219
"1557",1615,147.45689,30.457401,34.387863,0.012708162,3.4880491,4.2450545e-05,0.015150842,2286790.7,407995.243562701,0.0258050937976923,43495493063.5217,27785995726.4981,59336304037.2557,130617792827.276
"1558",1554,32.738466,7.603274,42.454458,0.0095971255,3.3643038,6.9028646e-05,0.046464052,2548114,3082003.56661733,0.0822410300674692,284779382908.275,245044428357.242,442347711361.113,972171522626.629
"1559",1576,161.37079,14.414846,31.736268,0.0094923337,0.94837647,9.1060512e-05,0.040022337,5694073.8,5775768.90611115,0.0989390681215897,583301589998.164,501255598823.474,741682138782.73,1826239327604.37
"1560",1563,149.52043,10.437815,23.02808,0.0024461806,4.2570268,9.8928824e-05,0.033862695,4309786.9,3456693.98503015,0.0628872034844305,332691827298.076,269404061014.029,492614045796.408,1094709934108.51
"1561",1534,158.81438,34.972506,17.550118,0.0081662683,5.2176442,1.5915606e-05,0.023654556,1231162.1,433043.561775016,0.0607996457144446,48885632849.6123,34391822338.8161,54305147693.3006,137582602881.729
"1562",1545,67.507224,45.85908,38.462348,0.014850898,6.5559666,1.2795056e-05,0.041381525,2634719.7,489121.433289871,0.0203137753190518,40709297286.689,15354014069.7314,95038989732.4518,151102301088.872
"1563",1623,73.214968,38.760244,4.3777922,0.017089756,7.8498731,1.5058067e-05,0.030543107,6961075.4,1099270.95892469,0.0132455734483236,82413180868.8076,28681039500.3825,235660433419.454,346754653788.644
"1564",1581,127.51171,46.675721,32.359804,0.015571731,0.58216206,1.2837264e-05,0.0071393975,1974287.1,72323.0791681209,0.00564616543661973,7265081824.09553,3242830445.61178,11865405795.0018,22373318064.7091
"1565",1562,97.928811,48.321261,36.02755,0.010222553,0.52553442,3.7823462e-05,0.036421661,8878217.1,1081909.59516194,0.00787505844439829,63413508918.5475,15295288158.2269,288358880616.347,367067677693.122
"1566",1516,175.08527,40.725456,21.565228,0.004681151,1.0268698,5.3993192e-05,0.043125028,3794443.5,4531355.46518417,0.245273640634326,532710359150.493,436676289963.446,488475560346.547,1457862209460.49
"1567",1584,12.89457,12.18523,23.235254,0.00682979,5.7867824,8.6409134e-05,0.032925312,8734712.7,8364692.92399366,0.0866973105989585,859793138681.506,802385497285.192,1040615763549.07,2702794399515.77
"1568",1570,93.318711,5.1648599,24.937929,0.0081330198,1.0056621,4.5076252e-05,0.035786271,7629224.7,6445223.38328375,0.0341846880623705,498741101759.76,302097969816.522,1210911565969.26,2011750637545.55
"1569",1571,67.57866,27.799593,35.764575,0.014663605,5.2636977,9.6570979e-05,0.019853765,395990.68,57522.90215417,0.0119523769500754,4822025168.51747,1972102225.71878,12117519708.4854,18911647102.7217
"1570",1592,164.11917,11.311293,23.121218,0.017908704,8.6925313,1.0565255e-06,0.0083506418,6715453.5,1500130.11215394,0.0193340815004777,145574334173.527,137175527336.365,180020426179.723,462770287689.614
"1571",1542,42.111007,39.890191,33.915667,0.014755874,7.9876355,5.1697634e-06,0.048151128,2017321.5,769914.597970602,0.0609488381582742,82027089604.3955,48124842913.0163,110608594215.705,240760526733.117
"1572",1553,18.444264,19.802142,48.649697,0.012451157,7.4855813,7.6305648e-05,0.010791127,1712767.1,403059.093684745,0.0277328910236461,43746954933.0635,34909217525.4087,52368788300.6901,131024960759.162
"1573",1589,134.71827,23.686517,31.827162,0.0090987716,1.7877557,6.042614e-05,0.040274174,1870911.9,887015.89857832,0.0512949121586572,85230853167.492,48701213156.0964,141655526406.746,275587592730.335
"1574",1524,7.5392974,17.520665,26.699554,0.0089840922,2.4097218,8.0383111e-05,0.0055588153,2856510.2,485443.45134152,0.0191466304163387,51211262120.2901,47925405226.5505,56239317991.5643,155375985338.405
"1575",1578,15.25911,3.2688626,11.118704,0.013132115,4.8715259,6.8750103e-05,0.028386198,8815115.2,8691011.1064123,0.0549739488394398,761456436110.589,893732164779.492,1096605506356.81,2751794107246.89
"1576",1579,139.85713,11.77372,36.06018,0.016463011,5.1362076,8.2984861e-05,0.026823677,3649376.8,1933729.97786614,0.0413780852916538,183439227683.922,133058048740.15,303107745711.753,619605022135.825
"1577",1550,77.149729,17.026102,20.05335,0.010774062,0.62448665,7.0766588e-05,0.013850537,2229605.8,342679.552862365,0.0083913141004024,26195767973.9424,10252979537.9593,76531636191.0755,112980383702.977
"1578",1600,30.318465,38.527869,10.541783,0.002717122,5.5150382,4.7986831e-06,0.01617254,8003477.5,1350395.31902704,0.0295467314046957,150680674064.155,98880241357.6794,174009240336.644,423570155758.479
"1579",1587,89.959167,30.343098,1.6605613,0.010963296,4.607049,8.5035161e-05,0.04011312,8255423.9,2107419.06478948,0.00975468373051692,88082127898.7913,16435110566.189,557110338723.021,661627577188.001
"1580",1586,48.585111,17.613991,18.597707,0.0060708016,4.3566732,4.5593207e-05,0.037525145,9683393.1,5061308.98915035,0.0460080096912811,483651622127.063,286492035362.42,854352048784.555,1624495706274.04
"1581",1631,54.263337,49.766277,16.042926,0.016926981,1.3383315,8.2161496e-05,0.014812262,1825667,121519.830635202,0.0104256993767718,12158175616.3288,5254521504.98587,20912452473.9358,38325149595.2504
"1582",1558,161.64648,8.7625467,26.843414,0.0066397187,8.367323,7.0713553e-05,0.034228591,1188226.9,1207770.35485292,0.0774559505438114,114591480045.541,108602823992.402,153881752309.432,377076056347.376
"1583",1597,163.95351,28.787939,23.342104,0.016486237,1.176229,4.1268033e-05,0.03699283,8491511.5,6244447.28343932,0.112812750294559,698085963082.42,531695639675.816,763269588505.744,1993051191263.98
"1584",1608,118.60418,39.98329,23.274532,0.017711255,3.9526138,1.3292582e-05,0.044504192,7653378.7,1747148.39706656,0.0265382827991433,175216444196.92,72232685659.7566,346606805712.334,594055935569.01
"1585",1639,73.792434,11.619063,26.682034,0.0063607588,7.0342944,2.0820162e-05,0.030695503,6508002.3,3268730.85702807,0.0265791900648476,247298676930.645,120450532911.589,634347060833.674,1002096270675.91
"1586",1595,50.908951,22.912277,28.297101,0.016837358,5.4341759,5.4095032e-05,0.009287896,8078718.8,877885.294602404,0.0107472656117594,77293076878.3881,41489015044.8748,142562392920.684,261344484843.947
"1587",1561,175.57196,43.443049,24.838819,0.0093028037,5.0426623,6.8223825e-05,0.036502137,5017388.8,5186918.84067422,0.223657179491115,607819166790.011,493686581937.044,546892069846.978,1648397818574.03
"1588",1566,175.55291,19.92777,7.2421796,0.014417647,0.48916978,9.5742326e-05,0.013119072,5899660.5,2567581.29114171,0.0533493207025461,271778582519.787,256935972026.715,283536854780.094,812251409326.597
"1589",1603,98.705724,27.216234,43.126862,0.01980994,7.3227019,1.875691e-05,0.036376148,8894420.7,2399736.98185675,0.0149157054996127,152682835497.486,44831053207.4745,561117046102.146,758630934807.106
"1590",1532,50.866833,49.688571,42.358739,0.0087663756,8.7908903,6.6134775e-05,0.0051958784,4276497.9,108556.144962251,0.00420405787185694,11075565884.7407,4856995903.36843,17462533561.9348,33395095350.0439
"1591",1594,146.75974,30.826377,26.065764,0.0025237007,7.8956765,9.9229731e-05,0.031180418,6298821.9,2346778.87576672,0.0540637781551075,242656093583.484,150223513663.742,328925546633.132,721805153880.358
"1592",1611,81.518965,44.286592,6.1348339,0.013256961,4.7226943,2.7627039e-05,0.012261737,1688664.6,85129.6672914613,0.00325127467540796,4826094734.92384,1193079320.56725,20530804609.0668,26549978664.5579
"1593",1616,67.916792,44.544848,2.8083947,0.016085947,8.141029,6.6316908e-05,0.015204012,1126609.2,66403.3627371788,0.00625283582512146,6211000436.74332,2273713227.05514,15101550314.713,23586263978.5114
"1594",1605,47.367478,42.098519,32.933811,0.0027003909,2.4239414,4.1992378e-05,0.030068627,6613654.6,1295235.35496133,0.0303041047431587,127130795739.105,63389854273.0044,203066845158.792,393587495170.902
"1595",1540,153.60842,22.735935,47.209167,0.015098814,4.5185773,8.1959544e-05,0.027243729,756927.67,359638.153933435,0.0589031787756135,37324540759.636,26482116976.1579,48242552194.8278,112049209930.622
"1596",1647,13.146913,43.180596,34.36856,0.017097088,5.5864312,6.4716583e-05,0.026303255,7001803,3340125.45487529,0.100665736659291,380837250836.164,277774460777.003,373856512917.685,1032468224530.85
"1597",1569,5.8209864,45.985671,4.1646896,0.0064346482,7.0195101,8.9411857e-05,0.011909668,4405130.8,1326062.12319714,0.0680344728226442,157669486413.262,124438246749.865,142150983659.972,424258716823.099
"1598",1613,120.07877,41.593155,34.11826,0.018853856,9.8739293,3.8512537e-06,0.044459447,3969511.7,1017278.0902527,0.0316441393690391,96151670184.5488,41963269425.9792,173022668142.608,311137607753.136
"1599",1619,134.3311,25.830637,9.296091,0.0024162593,1.8249855,9.2050972e-05,0.033816601,3314812,1152310.59970897,0.0394303988048001,118357970432.014,65675819960.0653,194256531631.914,378290322023.993
"1600",1577,98.906126,15.317919,27.458328,0.0036517006,2.763335,5.4017299e-05,0.025425024,3061847.9,956461.439247628,0.0152309556726232,67844861126.4676,25528556908.5699,214539123270.109,307912541305.146
"1601",1574,41.142824,45.255966,19.874535,0.015203915,3.1703857,4.5682766e-05,0.033104238,9189095.6,1854694.54689407,0.0358587252487783,219859231186.88,112918699796.241,299550874345.617,632328805328.738
"1602",1655,125.82532,9.5974416,21.427784,0.0034833247,3.6953642,6.710014e-05,0.019213756,6294463.6,2257307.29328324,0.0228254460325746,205301624154.592,137911197550.19,403358056487.821,746570878192.603
"1603",1548,178.53025,39.137452,15.518157,0.017684765,9.5279128,1.1036861e-05,0.048318603,1346161.9,2268265.43174884,0.336399478041813,260809276740.8,224875161791.211,232520051856.871,718204490388.882
"1604",1624,43.960636,38.414508,29.554284,0.013528879,7.8170408,8.0938816e-05,0.0080038799,9686735.5,560562.857651622,0.00879070493736239,59558652650.5016,31175879633.2946,90061863460.4268,180796395744.223
"1605",1621,136.56581,14.617431,25.412029,0.0045889789,9.2610789,5.9977714e-05,0.024134404,4592168.6,1869694.7587968,0.0342886630000816,178834338019.39,115979246102.751,300277542876.254,595091126998.396
"1606",1627,119.01192,18.28064,35.083997,0.010482931,4.0092287,8.8777445e-05,0.040791163,9787603.6,4615383.2475871,0.0358026500679826,407915105619.345,208934097613.656,899630191036.958,1516479394269.96
"1607",1602,37.811549,39.879111,25.853818,0.016711418,5.0436558,9.2444741e-05,0.045629581,694623.4,256381.385684507,0.0618298143064066,28080147845.9924,15540999518.8669,37983615761.7169,81604763126.5761
"1608",1556,90.604366,19.59688,41.81048,0.013708961,3.6546741,5.9149521e-05,0.026325966,2283309.1,584383.99624458,0.0101241879473279,32761206880.0724,8802435816.24493,148112292243.33,189675934939.647
"1609",1585,179.03901,27.161338,34.916499,0.01828084,3.2516188,7.832127e-05,0.040719196,2189731.1,3280086.7461654,0.227516898905005,363863337298.805,333845176872.06,340339465971.535,1038047980142.4
"1610",1610,93.98355,43.958844,31.000306,0.012337196,0.54971278,9.298671e-05,0.011886848,7278292.5,349975.911914038,0.00240864808290247,15315246082.6075,2874503441.98061,90933848355.8735,109123597880.462
"1611",1635,162.4147,7.5699786,47.019861,0.012799158,4.1350093,7.0700146e-05,0.046183737,5825080.6,8286512.78397259,0.1022678241896,785134210566.149,761300929607.215,1055078655073.12,2601513795246.49
"1612",1663,48.345397,49.563981,1.3792901,0.015593109,2.9936407,7.0063874e-06,0.034101915,6130188.6,1135505.52300085,0.0319482569958397,122312870541.809,60544727907.5864,168965255776.43,351822854225.825
"1613",1582,9.3484287,38.839752,21.221937,0.01707549,5.5976661,5.5901431e-05,0.0068539728,8353128.1,1298692.89240039,0.0305064763478105,148485138770.89,115692611411.549,143806113912.401,407983864094.84
"1614",1564,9.8657781,9.3523777,31.940976,0.0059581651,2.9493044,9.6749218e-05,0.045320141,5025182.4,7436832.01505224,0.118457584960487,731008456499.917,739049554549.918,892048120730.176,2362106131780.01
"1615",1629,49.750804,35.220901,34.707966,0.013969534,9.469102,2.6689293e-05,0.0050638766,4017354,149031.263695263,0.00488892627025718,15066357525.928,7478342698.26065,24660065191.9735,47204765416.1622
"1616",1643,108.36115,7.8584339,15.834425,0.0058632175,3.85414,2.6473668e-05,0.031072378,3531219.9,2172314.45485478,0.0307875768750527,177768508567.949,103689705092.499,411354225166.795,692812438827.243
"1617",1632,123.91217,41.812252,36.455943,0.01376625,2.9380001,8.8255657e-05,0.039690994,246760.73,49335.5279314068,0.0266951742164895,5025534438.12777,2274641662.68387,9446461557.80126,16746637658.6129
"1618",1671,116.66778,23.866761,46.465963,0.017949951,9.0369491,7.7861263e-05,0.042263148,3371000.4,1340799.91086623,0.0330952932003787,112160199273.171,49744681997.4133,255032170778.315,416937052048.899
"1619",1651,70.367916,16.938765,43.730609,0.0038324075,0.52830583,7.6626318e-05,0.027516247,5776931.9,1913197.77720911,0.0208249431436889,146211090025.675,67615323136.8058,388143161533.335,601969574695.816
"1620",1572,174.54006,13.767583,13.211137,0.011203212,2.9667086,6.8450492e-05,0.037231064,9272295.3,11528724.6841235,0.121915916489618,1190652960207.12,1184484488959.21,1328785012870.14,3703922462036.47
"1621",1637,175.36322,19.951601,31.613037,0.010536695,3.591586,3.0523381e-05,0.025826283,1285728.4,1058739.43543188,0.101107632728432,116527794599.795,109210105931.323,121048448689.785,346786349220.902
"1622",1618,174.54598,43.543751,41.067549,0.0083414301,6.6408059,2.7916466e-05,0.035404225,950111.61,898508.49950312,0.204658792767723,104408670592.774,84072358385.9531,94870528548.3837,283351557527.111
"1623",1590,170.03654,24.290257,36.111739,0.0010540011,2.7104578,8.2127926e-05,0.028040059,752620.41,559435.768353568,0.103127293989372,60349516637.0653,51418661123.0013,64690284230.7014,176458461990.768
"1624",1640,29.43912,17.588891,46.941872,0.0012734372,1.986168,2.4459424e-05,0.049317677,4126140.5,3859338.90300322,0.0970330739603778,393013375279.208,289232866435.941,540639819470.243,1222886061185.39
"1625",1593,30.820894,38.896818,29.304698,0.0025963303,3.4727194,5.7023813e-05,0.0242364,1107350.9,254967.878020796,0.0404226926003585,29894791930.6676,18330612631.115,36953051597.6796,85178456159.4622
"1626",1659,69.728937,33.815522,16.372934,0.002892969,1.6515934,7.4761758e-06,0.036649968,3122449.3,718937.441979658,0.0198793599080713,59665787934.2484,23931981208.2555,148203013258.373,231800782400.877
"1627",1580,138.79619,19.909423,32.442099,0.0058280224,8.5409759,2.6567075e-05,0.045547518,4401819.7,2811967.61756681,0.0650242088900977,279900014192.567,173576358002.82,447425419564.438,900901791759.825
"1628",1679,38.924192,20.685649,31.437813,0.004124092,7.6684601,9.7250634e-05,0.010615239,9010244.9,1363813.91696458,0.0160837113015861,136837020846.811,86306302136.4817,209294395949.944,432437718933.236
"1629",1601,162.44885,3.8915261,41.739088,0.018669228,9.8477327,5.1466201e-05,0.041881694,1092144.1,1537896.61741411,0.0815004754147685,137097293612.298,152578367989.224,197625388052.05,487301049653.573
"1630",1598,126.57297,13.887155,17.738644,0.01618871,0.98163473,9.1835238e-05,0.048498535,4298180.1,3330915.9689684,0.0574976094408191,294883362089.776,173964230860.302,573493347565.776,1042340940515.85
"1631",1648,100.17308,47.2767,21.38137,0.0037545855,1.9488036,9.1615316e-05,0.028813278,4264727.5,416283.237255295,0.00697467509270539,27308668826.5914,7058222969.23463,109151943239.387,143518835035.213
"1632",1609,60.408995,14.148329,9.0659249,0.0090632675,4.9796364,8.4305936e-06,0.02195406,6391583.5,2136706.08305625,0.0230149271231687,186466910529.392,105002316117.737,386088359228.717,677557585875.846
"1633",1667,145.4958,43.236417,34.13589,0.0038155707,7.6051804,4.8287137e-06,0.01225632,6157315.5,598462.659536815,0.0178983812053581,67011087267.7622,41121609924.7809,82380548413.2776,190513245605.821
"1634",1645,19.786881,41.138677,32.907985,0.01622272,1.3831755,6.4670235e-05,0.025508565,9127195.3,3176971.45430554,0.0686666825825012,367163278452.169,252746466850.073,395579487649.573,1015489232951.81
"1635",1588,123.71718,34.45616,29.054312,0.007114125,5.1729153,8.5955877e-05,0.021208739,5977784.9,870362.937661038,0.0170270620548839,80416512527.7862,36043227334.8113,154536171762.527,270995911625.124
"1636",1656,106.13447,46.201276,36.771687,0.014239067,7.6864944,5.2054065e-05,0.035603373,4821567.4,579825.703893926,0.010823511661143,51816310244.2376,16078925620.2506,147501664497.676,215396900362.164
"1637",1617,97.523326,44.25326,14.690431,0.014504036,0.77366221,8.8268455e-05,0.0088278934,7005.778,267.246281430606,0.00234468107594861,13038141.9665098,3009267.41062587,62011315.8946211,78058725.2717568
"1638",1675,68.211923,25.385799,14.969842,0.0080047463,1.547311,7.0429307e-05,0.016215035,9377798.9,1255997.23784571,0.0103881204183125,102741027842.817,41159629544.5965,257173949545.114,401074606932.527
"1639",1687,176.79028,39.155091,42.301827,0.019678025,6.773332,8.3328224e-05,0.024357917,9821552.5,7397401.63905592,0.150298770682478,860039970022.151,728656744771.912,785153189136.303,2373849903930.37
"1640",1653,100.63958,1.2772478,10.152986,0.0010017595,4.7064026,4.7192576e-05,0.037945254,1989962.3,2382027.45608049,0.0489829173762347,179772704015.289,193115971651.733,381214854972.862,754103530639.885
"1641",1596,86.737904,45.643053,45.377423,0.0084813165,7.0949174,7.5197315e-05,0.026667876,5798509.8,624963.38400298,0.00519650350714944,24477749362.2673,4209112005.85566,156841375660.397,185528237028.52
"1642",1626,38.487476,48.216772,15.118646,0.012384511,3.8912958,6.8173307e-05,0.020638472,2621062.1,315562.918046975,0.0231299568681839,38499869573.8674,21057676011.4919,51438248087.515,110995793672.874
"1643",1625,126.41033,9.6383779,6.8579829,0.015868768,0.50548529,3.8678418e-05,0.046209653,4437554,4033019.91141951,0.058421337113374,359536076286.225,236777507139.532,685577072588.146,1281890656013.9
"1644",1683,160.58684,4.6150724,47.706678,0.011761099,1.05402,4.366517e-05,0.041908053,7669153.3,10460069.1845485,0.0822701769072149,947620034805.71,1002294945380.22,1356407195926.44,3306322176112.37
"1645",1606,145.20631,39.80919,15.555365,0.0034704021,3.0831232,6.5898974e-05,0.043416609,2053.607,794.829946225641,0.0667953626580771,86283040.2624981,50125419.3244525,112249687.30722,248658146.894171
"1646",1661,101.82423,35.212909,17.624796,0.015308051,8.1560318,1.1123507e-05,0.024383736,5573566.3,801193.95310671,0.00974152362564421,51496579688.9242,16019278480.0215,175743113462.417,243258971631.363
"1647",1604,67.099861,9.2415124,26.173912,0.017655483,8.1511408,4.7393467e-05,0.03391266,6670566.4,4176381.07646124,0.0343699937504556,352753229927.435,201048535835.297,776565470515.835,1330367236278.57
"1648",1664,21.089373,22.828873,5.728482,0.015385621,4.7196648,5.6352515e-05,0.015879387,3575544,1094447.27994759,0.039154692743371,117967175182.971,90004979493.9491,143671325998.014,351643480674.934
"1649",1691,25.78397,12.652554,29.963793,0.016482687,0.61503049,2.658411e-06,0.013744539,5657585,1817514.57340689,0.0283185764817651,183510405828.219,154819958204.378,239750425635.637,578080789668.234
"1650",1695,14.867559,25.546856,29.733662,0.017722236,9.688896,7.7967014e-05,0.0075449086,3272991.6,533964.226520023,0.0231047530387157,59294638632.6042,47260783459.2423,65658879121.5257,172214301213.372
"1651",1669,34.500779,5.1483625,47.98024,0.0066857007,7.5065249,1.7017209e-05,0.016431664,944994.97,438834.34314238,0.0275466146017364,40045536363.0181,36649096878.3911,63030001903.565,139724635144.974
"1652",1672,95.339627,15.644251,41.444104,0.011829463,0.60284342,1.4239984e-05,0.021722404,5262553.6,1473781.22898534,0.0125780952335063,93837982402.2307,32697993500.646,323576633300.857,450112609203.734
"1653",1633,171.77248,30.514698,20.041519,0.01536654,0.16833941,1.2818882e-05,0.036542473,914661.55,841507.751895127,0.150714878772306,98229523201.6517,82507006611.7051,97796800504.0151,278533330317.372
"1654",1612,109.23663,15.751686,13.153574,0.0057479535,8.4225426,2.7649423e-05,0.013010618,7415857.2,1240266.33728452,0.0101705161389714,98327704091.2098,43479407531.9829,247298653648.551,389105765271.744
"1655",1614,3.917859,23.159187,28.599654,0.003765854,9.7298321,2.8020613e-05,0.034921173,5447726.4,6267249.39972696,0.156016242968806,680950228756.57,631926093411.021,686073291230.205,1998949613397.8
"1656",1620,142.79149,45.508099,28.400869,0.01607066,4.7315798,6.9375723e-07,0.035620523,809783.97,109467.363849618,0.0251856533815142,11996012313.7178,9276974887.60514,12589809656.1493,33862796857.4722
"1657",1634,140.07273,27.522257,12.801572,0.0074376628,0.28048641,4.6942982e-05,0.039335466,7445714.2,3270797.78015084,0.0553872666638537,342616364189.043,196513020496.334,499033855135.145,1038163239820.52
"1658",1677,88.785857,33.978802,36.814322,0.0071386635,7.0780233,1.1723092e-05,0.021043487,5035801.8,604206.072946193,0.0049010327656947,26066267122.5948,5253926693.44012,157818540971.183,189138734787.218
"1659",1699,67.431879,22.963393,34.317659,0.012503107,7.7803192,4.4714188e-05,0.013593149,7833924.7,980501.260100197,0.00941640205946449,79614539767.8072,34162144820.5385,199254566371.147,313031250959.493
"1660",1680,78.89234,9.7024606,9.3257524,0.010614677,8.0093466,9.1408179e-05,0.015320179,3522888.2,934687.848663473,0.012504952594057,70213689969.8319,34697499614.3712,189896244653.963,294807434238.166
"1661",1703,44.176879,31.027974,49.998143,0.010837695,5.4923605,1.3883788e-05,0.035339155,8730151.4,2801958.90262629,0.0418419145358984,298092217706.073,168629878976.468,450434626564.352,917156723246.894
"1662",1622,81.58108,39.165512,16.965216,0.014969185,5.553796,4.5446246e-05,0.026927206,1489335.8,190493.166994919,0.00786091484428575,10917370957.3995,2764623978.39118,46263720794.6811,59945715730.4718
"1663",1685,79.047081,8.5350639,15.086519,0.015268316,8.0781071,8.7024498e-05,0.045370081,7318168.8,6167499.60263409,0.0388988543272864,477563131486.688,245671964831.898,1233202218554.16,1956437314872.75
"1664",1628,73.268861,13.719237,40.733784,0.0086190855,6.1075902,8.2520776e-05,0.032079792,9896721,4326005.14688483,0.0243825316254848,345131939381.053,157056119873.163,898840626261.859,1401028685516.08
"1665",1711,92.75228,35.587518,40.914546,0.010875614,8.2772742,6.2084736e-05,0.040047105,2176522,474458.220453714,0.00984277523815409,20841242113.6754,3955071091.58586,119597952786.31,144394265991.571
"1666",1693,89.97033,4.2568305,23.703599,0.014478888,6.2494744,1.5811351e-05,0.047432292,918623.02,1110492.86465807,0.0473138263946639,87371849415.5509,57924787156.436,205855490282.277,351152126854.263
"1667",1688,54.219301,10.61672,26.80121,0.0045700275,1.6913333,9.7464888e-05,0.048503212,533814.59,477767.46755774,0.0591968160255717,43062484409.9168,26914067075.4263,81693449973.0758,151670001458.419
"1668",1707,45.134238,33.735781,1.7210735,0.0024039118,3.0189124,6.1469988e-05,0.032385188,7555278.6,2109896.06640359,0.038128392907511,209264169523.605,108335892367.427,326819829078.948,644419890969.98
"1669",1636,3.8980998,25.630865,40.809402,0.0064449656,1.5009455,5.734697e-05,0.035066391,5113315.8,5873155.53296141,0.166993572524626,641782769751.428,579347792951.683,631736841607.478,1852867404310.59
"1670",1701,29.643254,9.7116146,49.760571,0.0085699234,9.764003,5.2417794e-05,0.010378411,9547998.7,2466671.98182028,0.0197182242013133,233753440085.466,194811449785.998,343688527428.007,772253417299.472
"1671",1642,2.0841531,49.306531,49.560649,0.016726415,4.7347923,6.9633276e-05,0.033626231,8254088.5,9085348.73206883,0.264557030632335,1070369508341.94,868821847877.715,912366397275.607,2851557753495.26
"1672",1630,61.76678,38.690948,41.790983,0.011958703,7.0978722,6.6953184e-05,0.04357469,9613403.6,2307053.48053755,0.0271939616620193,209553707742.426,84750291955.7093,440067750189.11,734371749887.245
"1673",1719,102.35376,45.877715,44.334076,0.0044101663,3.3578145,7.113795e-05,0.020378627,8969431,611644.083596458,0.00528608772836979,45824383470.3301,13724944389.8347,165245191837.032,224794519697.197
"1674",1715,74.197874,45.345501,32.754643,0.0093778673,4.6450781,8.219995e-06,0.038987682,9134124.1,1547498.18011256,0.0149027230415659,118008489358.033,39132427968.8208,326942849989.036,484083767315.89
"1675",1709,98.966466,27.347124,47.446416,0.0064701651,8.0660819,3.061134e-05,0.039304662,2771311.3,830954.465966825,0.0167287111102244,49561253090.3136,14157419616.7405,186898642192.071,250617314899.125
"1676",1638,9.675361,20.551652,14.307651,0.019225939,5.8859662,6.4687821e-06,0.022346088,4590682.5,2862230.17852436,0.0774159497958713,309473473275.715,277103794419.509,334499163728.676,921076431423.901
"1677",1650,86.657367,14.353718,4.5098311,0.0080905475,8.8030956,9.6059774e-05,0.027759714,6184458.3,2201939.06542834,0.015058112777673,146214184467.234,50170793725.1117,511158723544.865,707543701737.21
"1678",1696,39.071287,29.008876,32.659219,0.0036208568,8.4754126,9.1612356e-05,0.027279571,7862435.9,2239093.10015305,0.0375312877671903,242664086709.549,140852331861.534,348956675983.545,732473094554.627
"1679",1641,143.28685,49.486839,4.0349593,0.017658578,1.1252059,8.9544216e-05,0.012198704,8171079.2,660993.226910536,0.0161869902081193,74381412034.8469,39553589625.0125,93714432200.5315,207649433860.391
"1680",1644,165.86421,22.699181,11.182657,0.018096045,3.2308254,4.2944289e-05,0.038464063,8340091.5,7822062.5773477,0.12282989204406,826811483662.018,675381409673.522,922461485619.182,2424654378954.72
"1681",1727,23.417829,15.678142,9.5129406,0.0084438644,0.96812541,6.9795377e-05,0.049116634,5663925,6224919.59083194,0.110111521195172,633615481909.655,508156741777.649,835722889559.133,1977495113246.44
"1682",1646,98.102764,28.737204,22.506359,0.014256982,4.2300878,1.2647392e-05,0.037457387,9304347.6,2531513.03796002,0.0149769789429402,151446942831.703,43786682538.2575,582716554947.034,777950180316.995
"1683",1717,164.82375,17.839971,48.583053,0.0041694141,0.97722314,4.2174775e-05,0.0094912876,8988561.9,2151876.36088898,0.0267860658652385,224242672606.137,191466642607.745,266920690577.004,682630005790.886
"1684",1654,169.39405,5.7031354,24.243198,0.011571279,1.9079785,6.562546e-05,0.035885299,1832571.1,2275747.71118086,0.0813636835131396,210189901119.31,228876358032.057,274543489948.975,713609749100.342
"1685",1704,160.80576,30.153128,18.796399,0.0051326438,4.903466,4.4821876e-05,0.020172557,5520719.5,1972758.94987288,0.0559151393964714,216935394518.73,157878065250.041,243576166386.897,618389626155.668
"1686",1652,73.561054,49.828005,30.347483,0.010273339,1.3360806,5.8520092e-05,0.030566308,5796933.1,637583.696970098,0.0104659289337885,45300284259.8857,14840487721.9587,140551644326.351,200692416308.196
"1687",1649,69.008547,45.502252,40.682425,0.013319277,6.741947,7.8615818e-05,0.049763061,7634923.5,1626788.09965555,0.0222824629289521,127186063033.991,44713718743.8131,331614969946.256,503514751724.06
